"race_feedback","budget_shown","year_shown","duration_shown","race_pick","budget_pick","year_pick","duration_pick","gender","base_race","choice-1","choice-2","choice-3","choice-4","choice-5","choice-6","choice-7","choice-8","race","age","gender_code","race_code","num_excluded_total"
1,1,1,0,0,0,0,1,"Woman",1,"A Beautiful Day in the Neighborhood","Chaplin","Hitchcock","The Imitation Game","On The Basis of Sex","Harriet","Walk the Line","Selma","White / Caucasian",38,0,1,138
0,1,1,1,0,0,1,0,"Man",2,"Ali","Braveheart","Jobs","Patton","Selma","Harriet","Chaplin","A Beautiful Day in the Neighborhood","Hispanic / Latinx",24,1,0,138
0,1,1,1,0,0,1,0,"Woman",0,"Patton","The Greatest Showman","Jobs","The Founder","The Doors","Braveheart","Walk the Line","Tolkien","Black or African American",23,0,0,138
1,1,1,0,0,0,1,1,"Woman",1,"Harriet","Rocketman","The Imitation Game","Selma","Oppenheimer","A Beautiful Day in the Neighborhood","Coco Before Chanel","On The Basis of Sex","Asian / Pacific Islander",34,0,0,138
0,1,1,1,0,1,1,1,"Non-binary",3,"The Founder","Ali","Harriet","42","The Doors","A Beautiful Day in the Neighborhood","Selma","Walk the Line","Hispanic / Latinx",24,0,0,138
0,1,1,1,0,0,0,1,"Man",1,"Jobs","The Founder","Harriet","The Imitation Game","A Beautiful Day in the Neighborhood","Rocketman","Selma","Chaplin","Asian / Pacific Islander",21,1,0,138
1,0,1,1,0,1,1,1,"Woman",3,"The King's Speech","42","Ali","Harriet","Coco Before Chanel","Patton","Selma","Rocketman","American Indian or Alaskan Native",46,0,0,138
1,0,1,1,0,0,1,1,"Woman",0,"The Greatest Showman","Selma","A Beautiful Day in the Neighborhood","Tolkien","Rocketman","Walk the Line","The Doors","On The Basis of Sex","White / Caucasian",33,0,1,138
0,1,1,1,0,0,0,0,"Man",1,"Coco Before Chanel","W. A Life Misunderstood","42","Braveheart","LBJ","Chappaquiddick","The Aviator","Capote","White / Caucasian",34,1,1,138
0,1,1,1,0,0,0,1,"Man",1,"A Beautiful Day in the Neighborhood","The King's Speech","Moneyball","The Founder","The Aviator","42","Braveheart","Chaplin","Black or African American",41,1,0,138
0,1,1,1,0,0,1,0,"Man",0,"Rocketman","Oppenheimer","Patton","The Aviator","The Doors","Jobs","Chaplin","The Imitation Game","White / Caucasian",70,1,1,138
1,0,1,1,0,0,0,1,"Woman",1,"Walk the Line","Coco Before Chanel","Hitchcock","The Aviator","Harriet","The Doors","A Beautiful Day in the Neighborhood","Chaplin","White / Caucasian",46,0,1,138
0,1,1,1,1,0,0,1,"Woman",1,"Selma","Oppenheimer","Harriet","On The Basis of Sex","Moneyball","A Beautiful Day in the Neighborhood","Hitchcock","42","White / Caucasian",51,0,1,138
0,1,1,1,0,1,1,1,"Man",0,"A Beautiful Day in the Neighborhood","The Founder","Selma","The King's Speech","Coco Before Chanel","The Greatest Showman","On The Basis of Sex","Rocketman","White / Caucasian",30,1,1,138
0,1,1,1,0,0,1,1,"Woman",1,"J. Edgar","Harriet","Selma","Hitchcock","Chappaquiddick","Braveheart","A Beautiful Mind","On The Basis of Sex","Black or African American",45,0,0,138
1,0,1,1,1,0,1,1,"Woman",1,"The Founder","A Beautiful Day in the Neighborhood","Walk the Line","LBJ","Rocketman","Selma","Ali","Harriet","White / Caucasian",50,0,1,138
1,1,1,0,1,0,0,1,"Woman",0,"The Aviator","Rocketman","The Greatest Showman","The Founder","Oppenheimer","Walk the Line","Coco Before Chanel","42","Asian / Pacific Islander",33,0,0,138
1,1,1,0,0,0,0,1,"Man",1,"On The Basis of Sex","A Beautiful Mind","Oppenheimer","42","A Beautiful Day in the Neighborhood","Rocketman","Walk the Line","Selma","Hispanic / Latinx",38,1,0,138
0,1,1,1,0,0,1,1,"Woman",1,"Harriet","Selma","J. Edgar","On The Basis of Sex","The Imitation Game","Rocketman","Hitchcock","Jobs","White / Caucasian",32,0,1,138
1,0,1,1,0,0,1,0,"Woman",1,"Coco Before Chanel","Hitchcock","Selma","Capote","Harriet","Moneyball","The Doors","Tolkien","White / Caucasian",51,0,1,138
0,1,1,1,0,0,0,1,"Woman",1,"Hitchcock","The King's Speech","Braveheart","A Beautiful Day in the Neighborhood","On The Basis of Sex","42","Jobs","Chaplin","Hispanic / Latinx",30,0,0,138
0,1,1,1,0,0,1,0,"Man",2,"Ali","42","Oppenheimer","Braveheart","Chaplin","The Greatest Showman","The Aviator","The Founder","White / Caucasian",35,1,1,138
1,0,1,1,0,0,1,0,"Man",2,"42","Selma","On The Basis of Sex","A Beautiful Day in the Neighborhood","Walk the Line","Harriet","The Imitation Game","LBJ","White / Caucasian",56,1,1,138
0,1,1,1,1,1,0,1,"Woman",1,"Rocketman","Walk the Line","Oppenheimer","The Founder","Selma","A Beautiful Day in the Neighborhood","Harriet","Ali","White / Caucasian",29,0,1,138
1,0,1,1,0,1,1,1,"Woman",2,"On The Basis of Sex","Selma","Rocketman","The King's Speech","42","Harriet","The Greatest Showman","Walk the Line","White / Caucasian",69,0,1,138
1,0,1,1,1,1,0,1,"Man",0,"Walk the Line","Oppenheimer","A Beautiful Mind","The Aviator","On The Basis of Sex","Selma","Jobs","Ali","White / Caucasian",65,1,1,138
1,1,1,0,0,0,0,1,"Man",2,"The Doors","Braveheart","A Beautiful Day in the Neighborhood","A Beautiful Mind","42","Rocketman","Ali","Patton","White / Caucasian",55,1,1,138
1,0,1,1,0,1,1,1,"Man",1,"A Beautiful Mind","The Imitation Game","Ali","Patton","Jobs","A Beautiful Day in the Neighborhood","The Founder","Rocketman","White / Caucasian",31,1,1,138
0,1,1,1,0,0,1,1,"Man",1,"The Aviator","A Beautiful Day in the Neighborhood","Selma","On The Basis of Sex","Rocketman","42","Oppenheimer","Jobs","Asian / Pacific Islander",35,1,0,138
1,1,1,0,0,1,1,1,"Woman",1,"Harriet","The Imitation Game","Capote","The King's Speech","Jobs","On The Basis of Sex","A Beautiful Day in the Neighborhood","Oppenheimer","White / Caucasian",61,0,1,138
0,1,1,1,0,1,0,1,"Woman",0,"The King's Speech","Walk the Line","Coco Before Chanel","Patton","The Founder","Braveheart","Moneyball","The Aviator","White / Caucasian",62,0,1,138
0,1,1,1,0,0,1,1,"Man",1,"The Doors","J. Edgar","Selma","Chappaquiddick","Oppenheimer","Tolkien","42","On The Basis of Sex","White / Caucasian",24,1,1,138
0,1,1,1,0,0,0,1,"Woman",2,"Walk the Line","Rocketman","Harriet","Selma","Coco Before Chanel","A Beautiful Mind","Ali","The Doors","Black or African American",26,0,0,138
1,1,0,1,1,0,0,1,"Woman",0,"Coco Before Chanel","The Founder","Hitchcock","A Beautiful Day in the Neighborhood","The Greatest Showman","Walk the Line","The Aviator","42","White / Caucasian",42,0,1,138
1,1,0,1,0,0,1,1,"Woman",1,"The Aviator","The Greatest Showman","On The Basis of Sex","Coco Before Chanel","42","Braveheart","The Imitation Game","Jobs","Asian / Pacific Islander",48,0,0,138
1,0,1,1,0,0,0,1,"Man",0,"The Founder","Oppenheimer","Jobs","The Aviator","Capote","A Beautiful Day in the Neighborhood","J. Edgar","Nixon","White / Caucasian",60,1,1,138
0,1,1,1,1,0,1,1,"Man",0,"Oppenheimer","Nixon","LBJ","W. A Life Misunderstood","J. Edgar","The Founder","The Doors","Harriet","White / Caucasian",58,1,1,138
0,1,1,1,1,1,0,1,"Man",1,"On The Basis of Sex","Selma","The Imitation Game","Rocketman","42","Tolkien","A Beautiful Day in the Neighborhood","Ali","White / Caucasian",33,1,1,138
0,1,1,1,0,1,1,1,"Woman",3,"Ali","42","Selma","Rocketman","Oppenheimer","Harriet","The Imitation Game","Moneyball","White / Caucasian",23,0,1,138
0,1,1,1,0,0,0,1,"Woman",0,"A Beautiful Mind","The Aviator","Jobs","Walk the Line","The Founder","A Beautiful Day in the Neighborhood","Rocketman","W. A Life Misunderstood","White / Caucasian",35,0,1,138
1,1,1,0,0,0,1,1,"Man",0,"The Greatest Showman","LBJ","Jobs","Tolkien","Selma","Oppenheimer","Patton","On The Basis of Sex","Black or African American",32,1,0,138
1,1,1,0,0,0,1,1,"Man",1,"Oppenheimer","Patton","Selma","Ali","On The Basis of Sex","Walk the Line","LBJ","J. Edgar","White / Caucasian",30,1,1,138
1,1,0,1,1,0,0,1,"Man",2,"Jobs","Ali","Harriet","Rocketman","Coco Before Chanel","The Greatest Showman","A Beautiful Day in the Neighborhood","42","Asian / Pacific Islander",46,1,0,138
1,1,1,0,0,0,0,1,"Man",2,"Oppenheimer","The Imitation Game","Ali","A Beautiful Day in the Neighborhood","Jobs","Walk the Line","42","Selma","White / Caucasian",24,1,1,138
1,0,1,1,1,1,0,1,"Man",1,"The Doors","Selma","42","The Founder","A Beautiful Day in the Neighborhood","Braveheart","Chaplin","Ali","White / Caucasian",35,1,1,138
0,1,1,1,1,0,0,1,"Woman",1,"Selma","A Beautiful Day in the Neighborhood","Chaplin","The Founder","Harriet","Tolkien","Jobs","42","White / Caucasian",70,0,1,138
0,1,1,1,0,0,0,1,"Non-binary",1,"A Beautiful Day in the Neighborhood","Harriet","Selma","On The Basis of Sex","Rocketman","The Imitation Game","Coco Before Chanel","Nixon","American Indian or Alaskan Native",61,0,0,138
1,1,1,0,0,0,1,0,"Man",0,"Rocketman","The Greatest Showman","Walk the Line","The Doors","A Beautiful Day in the Neighborhood","Chaplin","Tolkien","The Imitation Game","White / Caucasian",31,1,1,138
0,1,1,1,1,0,0,1,"Woman",0,"Oppenheimer","A Beautiful Day in the Neighborhood","The King's Speech","Walk the Line","Patton","Tolkien","The Greatest Showman","42","White / Caucasian",36,0,1,138
0,1,1,1,0,0,1,0,"Man",1,"A Beautiful Day in the Neighborhood","Chaplin","Hitchcock","Harriet","Tolkien","Selma","A Beautiful Mind","The Imitation Game","Asian / Pacific Islander",38,1,0,138
0,1,1,1,0,1,1,1,"Woman",2,"A Beautiful Day in the Neighborhood","Ali","On The Basis of Sex","Harriet","The Greatest Showman","A Beautiful Mind","Oppenheimer","Rocketman","White / Caucasian",56,0,1,138
0,1,1,1,0,1,1,1,"Man",3,"Selma","The Founder","42","Harriet","Jobs","The Greatest Showman","Ali","Moneyball","White / Caucasian",51,1,1,138
1,1,0,1,0,0,0,1,"Man",1,"Tolkien","Braveheart","The Founder","Harriet","Oppenheimer","Chappaquiddick","The Doors","Selma","White / Caucasian",35,1,1,138
0,1,1,1,0,1,0,0,"Woman",1,"A Beautiful Day in the Neighborhood","The Greatest Showman","On The Basis of Sex","The Founder","Selma","Harriet","Rocketman","The King's Speech","White / Caucasian",42,0,1,138
1,0,1,1,1,1,0,1,"Woman",0,"Coco Before Chanel","The Greatest Showman","Oppenheimer","Jobs","Tolkien","Walk the Line","The Founder","Ali","Asian / Pacific Islander",28,0,0,138
1,1,1,0,0,0,0,1,"Man",0,"Chappaquiddick","LBJ","Nixon","W. A Life Misunderstood","Oppenheimer","The Imitation Game","Patton","Selma","White / Caucasian",30,1,1,138
1,0,1,1,0,0,0,0,"Woman",2,"Braveheart","Selma","W. A Life Misunderstood","Chaplin","Ali","42","On The Basis of Sex","Capote","White / Caucasian",64,0,1,138
1,1,0,1,0,1,1,0,"Woman",2,"42","Coco Before Chanel","Walk the Line","Harriet","The Doors","Moneyball","Selma","The Greatest Showman","White / Caucasian",56,0,1,138
0,1,1,1,0,1,1,0,"Man",0,"Oppenheimer","The Aviator","Braveheart","The Doors","Chaplin","Jobs","A Beautiful Day in the Neighborhood","The Greatest Showman","Asian / Pacific Islander",46,1,0,138
1,1,0,1,0,0,0,1,"Woman",3,"The Founder","Ali","On The Basis of Sex","Patton","Jobs","Harriet","42","Selma","White / Caucasian",20,0,1,138
1,1,0,1,1,0,1,1,"Another gender not listed here:",0,"Tolkien","Hitchcock","Rocketman","The Imitation Game","Walk the Line","A Beautiful Day in the Neighborhood","Jobs","Harriet","White / Caucasian",30,0,1,138
1,0,1,1,0,1,1,0,"Man",2,"Rocketman","42","Moneyball","Oppenheimer","Ali","Jobs","Braveheart","The Greatest Showman","Asian / Pacific Islander",38,1,0,138
1,0,1,1,0,1,1,1,"Woman",1,"Braveheart","The Greatest Showman","A Beautiful Day in the Neighborhood","A Beautiful Mind","Selma","Chaplin","42","Oppenheimer","Asian / Pacific Islander",49,0,0,138
1,1,0,1,1,0,1,1,"Woman",0,"The Aviator","Chaplin","A Beautiful Mind","W. A Life Misunderstood","On The Basis of Sex","Moneyball","The Doors","Harriet","White / Caucasian",30,0,1,138
0,1,1,1,0,0,1,1,"Woman",1,"Harriet","Coco Before Chanel","The Founder","Walk the Line","Rocketman","The Imitation Game","Selma","Jobs","White / Caucasian",26,0,1,138
1,0,1,1,0,1,1,1,"Woman",2,"A Beautiful Day in the Neighborhood","Ali","Walk the Line","Harriet","Selma","A Beautiful Mind","On The Basis of Sex","Rocketman","Black or African American",39,0,0,138
0,1,1,1,0,0,0,1,"Man",1,"Selma","Capote","A Beautiful Mind","Moneyball","On The Basis of Sex","Walk the Line","Harriet","Nixon","White / Caucasian",37,1,1,138
0,1,1,1,0,0,1,0,"Man",2,"42","The Imitation Game","A Beautiful Day in the Neighborhood","Harriet","Jobs","The Greatest Showman","On The Basis of Sex","The Founder","White / Caucasian",55,1,1,138
0,1,1,1,0,0,1,0,"Woman",2,"Jobs","A Beautiful Day in the Neighborhood","42","The Founder","Ali","Selma","Oppenheimer","The Imitation Game","Asian / Pacific Islander",34,0,0,138
1,1,1,0,0,1,1,0,"Man",1,"J. Edgar","The Imitation Game","Braveheart","The Founder","Rocketman","Oppenheimer","Harriet","The Greatest Showman","Black or African American",28,1,0,138
1,1,1,0,0,0,0,1,"Man",2,"Jobs","Braveheart","Ali","The Aviator","Patton","Selma","42","Chaplin","White / Caucasian",39,1,1,138
0,1,1,1,0,1,0,1,"Woman",0,"Moneyball","The Founder","A Beautiful Day in the Neighborhood","Jobs","Walk the Line","Rocketman","The Doors","A Beautiful Mind","White / Caucasian",51,0,1,138
1,1,1,0,1,0,1,1,"Non-binary",1,"Walk the Line","Oppenheimer","The Imitation Game","The Doors","Coco Before Chanel","Ali","Jobs","Harriet","Hispanic / Latinx",25,0,0,138
0,1,1,1,0,1,0,1,"Man",0,"Selma","Jobs","The Founder","Braveheart","The King's Speech","Patton","Oppenheimer","The Aviator","White / Caucasian",34,1,1,138
1,0,1,1,0,1,1,1,"Man",0,"A Beautiful Day in the Neighborhood","Oppenheimer","The Imitation Game","Jobs","The Greatest Showman","Hitchcock","Walk the Line","Rocketman","White / Caucasian",26,1,1,138
0,1,1,1,0,1,1,1,"Woman",1,"Oppenheimer","The Imitation Game","Capote","Hitchcock","The Aviator","Braveheart","Harriet","Walk the Line","White / Caucasian",33,0,1,138
0,1,1,1,0,0,0,1,"Man",2,"Chaplin","Selma","The Aviator","Capote","Ali","On The Basis of Sex","Harriet","The Doors","Black or African American",34,1,0,138
0,1,1,1,1,1,0,1,"Man",2,"42","Selma","On The Basis of Sex","Harriet","Jobs","The Founder","A Beautiful Day in the Neighborhood","Ali","White / Caucasian",32,1,1,138
1,1,0,1,1,0,0,1,"Woman",2,"Harriet","On The Basis of Sex","Coco Before Chanel","Ali","Selma","A Beautiful Day in the Neighborhood","The Doors","42","White / Caucasian",42,0,1,138
1,0,1,1,0,1,1,1,"Man",1,"Jobs","The Doors","Selma","Chappaquiddick","Walk the Line","Ali","The Founder","Oppenheimer","White / Caucasian",25,1,1,138
0,1,1,1,0,0,0,0,"Man",2,"The Imitation Game","Ali","A Beautiful Day in the Neighborhood","Selma","Walk the Line","On The Basis of Sex","42","Capote","White / Caucasian",52,1,1,138
1,1,1,0,0,0,1,0,"Man",0,"Patton","Nixon","Braveheart","The King's Speech","A Beautiful Mind","The Greatest Showman","LBJ","Tolkien","Asian / Pacific Islander",37,1,0,138
1,0,1,1,0,0,0,1,"Woman",1,"Oppenheimer","Coco Before Chanel","Walk the Line","A Beautiful Day in the Neighborhood","The Founder","Rocketman","Harriet","Patton","White / Caucasian",28,0,1,138
0,1,1,1,0,0,1,1,"Woman",0,"The Imitation Game","The Founder","A Beautiful Mind","Hitchcock","Rocketman","A Beautiful Day in the Neighborhood","The Greatest Showman","Jobs","White / Caucasian",55,0,1,138
1,1,0,1,0,1,1,1,"Woman",2,"Ali","A Beautiful Day in the Neighborhood","The Doors","Selma","Rocketman","Jobs","Harriet","Walk the Line","White / Caucasian",25,0,1,138
1,0,1,1,0,0,1,0,"Man",2,"Braveheart","Ali","42","Selma","The Aviator","Rocketman","Nixon","Chappaquiddick","Hispanic / Latinx",39,1,0,138
1,1,1,0,1,0,0,1,"Woman",1,"On The Basis of Sex","The Doors","Harriet","Rocketman","The Imitation Game","Jobs","The Founder","42","White / Caucasian",38,0,1,138
0,1,1,1,0,1,1,1,"Woman",2,"On The Basis of Sex","A Beautiful Day in the Neighborhood","Coco Before Chanel","Harriet","LBJ","The Imitation Game","Ali","Rocketman","White / Caucasian",60,0,1,138
1,1,0,1,0,1,0,1,"Man",2,"Braveheart","A Beautiful Day in the Neighborhood","The King's Speech","The Aviator","Selma","Harriet","42","A Beautiful Mind","White / Caucasian",58,1,1,138
0,1,1,1,0,0,1,1,"Woman",1,"Oppenheimer","Patton","Selma","Braveheart","Ali","Nixon","Walk the Line","J. Edgar","White / Caucasian",43,0,1,138
0,1,1,1,0,0,0,1,"Man",1,"LBJ","On The Basis of Sex","The Aviator","The Greatest Showman","Selma","Oppenheimer","42","Patton","White / Caucasian",62,1,1,138
0,1,1,1,0,0,1,0,"Woman",1,"A Beautiful Day in the Neighborhood","Rocketman","Harriet","Coco Before Chanel","W. A Life Misunderstood","On The Basis of Sex","Oppenheimer","The Imitation Game","White / Caucasian",38,0,1,138
1,1,0,1,1,0,1,1,"Woman",1,"Moneyball","Ali","Oppenheimer","Braveheart","Rocketman","A Beautiful Day in the Neighborhood","The Greatest Showman","Harriet","Asian / Pacific Islander",53,0,0,138
0,1,1,1,0,1,0,1,"Woman",3,"Coco Before Chanel","The Founder","A Beautiful Day in the Neighborhood","Selma","Ali","42","Harriet","The Aviator","White / Caucasian",34,0,1,138
0,1,1,1,1,0,0,1,"Man",0,"The Imitation Game","The Founder","The Greatest Showman","Moneyball","A Beautiful Day in the Neighborhood","Oppenheimer","Walk the Line","42","White / Caucasian",30,1,1,138
0,1,1,1,0,0,1,0,"Woman",1,"Selma","On The Basis of Sex","Harriet","J. Edgar","Jobs","Nixon","Rocketman","Tolkien","Black or African American",40,0,0,138
1,0,1,1,0,1,0,1,"Woman",1,"W. A Life Misunderstood","Ali","On The Basis of Sex","Patton","Chaplin","Tolkien","J. Edgar","The Aviator","Black or African American",51,0,0,138
1,0,1,1,0,0,1,0,"Man",0,"The Imitation Game","A Beautiful Mind","Oppenheimer","The King's Speech","Walk the Line","The Aviator","Capote","The Founder","White / Caucasian",57,1,1,138
1,1,1,0,1,0,0,1,"Woman",0,"Coco Before Chanel","A Beautiful Day in the Neighborhood","The King's Speech","The Aviator","Jobs","Chaplin","Oppenheimer","42","Asian / Pacific Islander",38,0,0,138
1,0,1,1,0,0,1,0,"Woman",3,"Selma","The Imitation Game","Jobs","Ali","On The Basis of Sex","Harriet","42","A Beautiful Day in the Neighborhood","Black or African American",42,0,0,138
0,1,1,1,0,0,1,0,"Man",1,"Tolkien","The Aviator","The Greatest Showman","Ali","Walk the Line","The Founder","Patton","Hitchcock","White / Caucasian",58,1,1,138
1,1,1,0,0,0,1,0,"Man",0,"The Aviator","A Beautiful Day in the Neighborhood","Coco Before Chanel","The King's Speech","Patton","Jobs","Selma","Chappaquiddick","White / Caucasian",40,1,1,138
0,1,1,1,1,1,0,1,"Woman",2,"On The Basis of Sex","Selma","42","Harriet","A Beautiful Day in the Neighborhood","The Imitation Game","Tolkien","Ali","Asian / Pacific Islander",31,0,0,138
1,1,1,0,0,0,1,1,"Woman",2,"Rocketman","Ali","42","The Founder","Patton","The Doors","Walk the Line","Jobs","White / Caucasian",30,0,1,138
0,1,1,1,0,0,0,1,"Man",2,"42","Tolkien","Jobs","Moneyball","A Beautiful Day in the Neighborhood","Harriet","Rocketman","Selma","White / Caucasian",47,1,1,138
1,0,1,1,0,0,1,1,"Woman",2,"Rocketman","Selma","Oppenheimer","The Greatest Showman","Ali","On The Basis of Sex","42","Jobs","White / Caucasian",57,0,1,138
1,1,1,0,0,0,0,1,"Woman",0,"The Founder","Hitchcock","Moneyball","Nixon","Chappaquiddick","Jobs","The Aviator","The Doors","Asian / Pacific Islander",28,0,0,138
0,1,1,1,1,0,0,1,"Woman",1,"Walk the Line","A Beautiful Mind","Oppenheimer","On The Basis of Sex","Ali","Jobs","Coco Before Chanel","42","White / Caucasian",69,0,1,138
1,1,1,0,0,1,0,1,"Woman",0,"Hitchcock","The Greatest Showman","The Imitation Game","Tolkien","Jobs","Selma","Rocketman","The Aviator","White / Caucasian",60,0,1,138
0,1,1,1,0,0,0,0,"Man",2,"Harriet","The Imitation Game","A Beautiful Mind","Ali","Chaplin","Jobs","The Aviator","Coco Before Chanel","White / Caucasian",43,1,1,138
0,1,1,1,0,1,1,1,"Woman",2,"Selma","42","On The Basis of Sex","Harriet","Chappaquiddick","A Beautiful Day in the Neighborhood","The Founder","Rocketman","Black or African American",66,0,0,138
0,1,1,1,0,1,1,1,"Woman",2,"42","A Beautiful Mind","Rocketman","Selma","Ali","Jobs","Walk the Line","Oppenheimer","Black or African American",51,0,0,138
0,1,1,1,0,1,1,0,"Man",2,"42","Harriet","Selma","The Imitation Game","A Beautiful Day in the Neighborhood","Rocketman","Tolkien","The Greatest Showman","Hispanic / Latinx",48,1,0,138
0,1,1,1,0,0,0,1,"Man",1,"Chappaquiddick","The King's Speech","LBJ","Ali","The Founder","On The Basis of Sex","Coco Before Chanel","The Doors","White / Caucasian",30,1,1,138
0,1,1,1,0,0,1,0,"Woman",0,"On The Basis of Sex","Chaplin","Rocketman","A Beautiful Day in the Neighborhood","The Aviator","The Founder","Moneyball","Hitchcock","White / Caucasian",62,0,1,138
0,1,1,1,0,0,1,0,"Man",3,"Ali","Coco Before Chanel","The Imitation Game","42","On The Basis of Sex","Selma","Harriet","A Beautiful Day in the Neighborhood","Hispanic / Latinx",30,1,0,138
0,1,1,1,0,0,0,0,"Woman",2,"42","On The Basis of Sex","Rocketman","Selma","Hitchcock","Jobs","Ali","Coco Before Chanel","White / Caucasian",53,0,1,138
1,1,1,0,1,0,0,1,"Woman",0,"Jobs","W. A Life Misunderstood","The Founder","Rocketman","Coco Before Chanel","Selma","Oppenheimer","42","White / Caucasian",34,0,1,138
0,1,1,1,0,1,0,1,"Man",1,"The Doors","Walk the Line","Jobs","Selma","Ali","On The Basis of Sex","The Greatest Showman","A Beautiful Mind","White / Caucasian",38,1,1,138
1,1,1,0,0,0,1,1,"Woman",2,"On The Basis of Sex","Rocketman","Ali","42","Walk the Line","The Imitation Game","The King's Speech","Jobs","Asian / Pacific Islander",61,0,0,138
1,1,0,1,0,1,1,1,"Woman",2,"Tolkien","Ali","Oppenheimer","On The Basis of Sex","Selma","Harriet","Coco Before Chanel","Rocketman","White / Caucasian",31,0,1,138
1,1,1,0,0,1,1,1,"Man",1,"J. Edgar","The Aviator","Nixon","Selma","The Doors","Ali","Tolkien","Rocketman","White / Caucasian",56,1,1,138
1,0,1,1,0,0,0,1,"Man",1,"Rocketman","Ali","Coco Before Chanel","On The Basis of Sex","Tolkien","Chaplin","Selma","Patton","White / Caucasian",41,1,1,138
1,0,1,1,1,1,0,1,"Man",0,"The Founder","Jobs","On The Basis of Sex","The Greatest Showman","Rocketman","Oppenheimer","A Beautiful Day in the Neighborhood","Ali","White / Caucasian",23,1,1,138
0,1,1,1,1,0,1,1,"Woman",0,"Rocketman","Hitchcock","Oppenheimer","J. Edgar","The Aviator","Patton","The King's Speech","Harriet","White / Caucasian",49,0,1,138
1,1,1,0,0,1,0,1,"Woman",1,"A Beautiful Day in the Neighborhood","Harriet","Tolkien","The King's Speech","Chaplin","Walk the Line","The Founder","A Beautiful Mind","White / Caucasian",35,0,1,138
1,0,1,1,0,0,1,0,"Woman",3,"The Founder","Harriet","Selma","Ali","Jobs","42","On The Basis of Sex","Hitchcock","Black or African American",46,0,0,138
0,1,1,1,0,0,0,1,"Non-binary",3,"Moneyball","42","Ali","Chappaquiddick","Nixon","Capote","Harriet","Selma","White / Caucasian",38,0,1,138
0,1,1,1,1,0,0,1,"Woman",0,"Walk the Line","The Founder","Hitchcock","J. Edgar","Jobs","Coco Before Chanel","The King's Speech","42","Black or African American",42,0,0,138
1,1,1,0,0,1,1,1,"Woman",1,"Braveheart","The Founder","The Aviator","A Beautiful Mind","Tolkien","Harriet","The Doors","Oppenheimer","White / Caucasian",61,0,1,138
1,1,0,1,0,0,1,0,"Woman",2,"On The Basis of Sex","Selma","Harriet","42","A Beautiful Mind","A Beautiful Day in the Neighborhood","The King's Speech","Tolkien","Black or African American",40,0,0,138
0,1,1,1,0,0,0,1,"Man",1,"The Aviator","Nixon","Selma","Jobs","Harriet","Oppenheimer","LBJ","The Doors","Black or African American",57,1,0,138
0,1,1,1,0,0,1,0,"Woman",0,"A Beautiful Mind","Braveheart","Selma","On The Basis of Sex","The Aviator","Rocketman","Oppenheimer","Hitchcock","Asian / Pacific Islander",30,0,0,138
1,1,1,0,0,0,0,1,"Woman",1,"The Founder","The Aviator","The King's Speech","The Greatest Showman","Oppenheimer","Ali","Rocketman","Selma","White / Caucasian",33,0,1,138
0,1,1,1,0,0,1,0,"Woman",1,"On The Basis of Sex","Coco Before Chanel","Chappaquiddick","The Founder","The Doors","Harriet","Selma","A Beautiful Day in the Neighborhood","White / Caucasian",58,0,1,138
1,0,1,1,0,0,1,0,"Woman",3,"Ali","Rocketman","42","On The Basis of Sex","Harriet","The King's Speech","The Imitation Game","A Beautiful Day in the Neighborhood","White / Caucasian",28,0,1,138
1,1,0,1,1,0,1,1,"Woman",1,"Ali","Selma","On The Basis of Sex","The King's Speech","Jobs","Nixon","Moneyball","Harriet","Black or African American",25,0,0,138
0,1,1,1,0,1,1,1,"Man",0,"The Doors","Capote","Hitchcock","The Imitation Game","A Beautiful Day in the Neighborhood","Braveheart","Moneyball","Oppenheimer","Hispanic / Latinx",34,1,0,138
1,0,1,1,0,0,0,1,"Woman",1,"Oppenheimer","Chappaquiddick","J. Edgar","Moneyball","42","The Imitation Game","Jobs","Selma","White / Caucasian",49,0,1,138
0,1,1,1,0,1,0,1,"Woman",1,"Selma","On The Basis of Sex","Harriet","Oppenheimer","Braveheart","Walk the Line","Rocketman","A Beautiful Mind","White / Caucasian",41,0,1,138
0,1,1,1,0,0,0,0,"Woman",0,"Walk the Line","The Greatest Showman","Patton","Hitchcock","The King's Speech","J. Edgar","W. A Life Misunderstood","Coco Before Chanel","White / Caucasian",28,0,1,138
0,1,1,1,1,0,1,1,"Non-binary",0,"The Aviator","Selma","Patton","Tolkien","Hitchcock","A Beautiful Day in the Neighborhood","Oppenheimer","Harriet","Black or African American",29,0,0,138
0,1,1,1,0,1,1,1,"Woman",2,"Oppenheimer","Braveheart","A Beautiful Day in the Neighborhood","Harriet","W. A Life Misunderstood","Jobs","Ali","Walk the Line","Hispanic / Latinx",27,0,0,138
0,1,1,1,0,0,1,1,"Man",1,"LBJ","Ali","Selma","W. A Life Misunderstood","Walk the Line","The Aviator","Chaplin","J. Edgar","Black or African American",49,1,0,138
1,1,1,0,1,0,1,1,"Man",1,"Moneyball","On The Basis of Sex","Patton","The Doors","Nixon","Ali","Chaplin","Harriet","Black or African American",38,1,0,138
1,1,0,1,1,0,1,1,"Man",2,"Ali","Jobs","Oppenheimer","Selma","42","J. Edgar","W. A Life Misunderstood","Harriet","Asian / Pacific Islander",29,1,0,138
