"minority_feedback","forms_shown","sold30m_shown","classic_shown","minority_pick","forms_pick","sold30m_pick","classic_pick","base_minority","choice-1","choice-2","choice-3","choice-4","choice-5","choice-6","choice-7","race","gender","age","gender_code","race_code","poli","poli_numeric","poli_centered","poli_party","party_democrat","party_independent","party_republican","internal1Z","internal2Z","internal3Z","internal4Z","internal","external1Z","external2Z","external3Z","external","num_excluded_total"
0,1,1,1,1,1,1,0,2,"Sylvia Plath","Emily Bronte","Alice Walker","Toni Morrison","Joyce Carol Oates","Louisa May Alcott","Isabel Allende","White / Caucasian","Man",50,1,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,0.49917503241984,-0.636226389916011,-0.156967986930886,0.345580225245591,0.0128902202046335,0.179862039158857,0.153790866034314,0.271509015934107,0.20172064037576,48
0,1,1,1,0,0,0,1,0,"George Orwell","J.R.R. Tolkien","Lucy Maud","Michael Crichton","Charles Dickens","Ray Bradbury","Jane Austen","Black or African American","Woman",27,0,0,"5Slightly conservative",5,1,"Independent",0,1,0,1.56583325959066,1.36054566458962,1.32819065864596,1.3295239221254,1.39602337623791,1.86503099066261,1.84828658997603,2.03920601329234,1.91750786464366,48
1,0,1,1,1,0,0,0,0,"J.R.R. Tolkien","Jack London","J.D. Salinger","Charles Dickens","Ernest Hemingway","Emily Bronte","Alice Walker","White / Caucasian","Woman",39,0,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,0.49917503241984,1.36054566458962,0.833137776787011,0.837552073685495,0.882602636870492,1.30330800682803,1.84828658997603,0.271509015934107,1.14103453757939,48
1,1,1,0,1,1,0,0,2,"Isabel Allende","Agatha Christie","George Orwell","Alice Walker","J.R.R. Tolkien","Louisa May Alcott","Sandra Cisneros","White / Caucasian","Woman",56,0,1,"5Slightly conservative",5,1,"Independent",0,1,0,-0.567483194750976,-0.636226389916011,-0.652020868789835,-0.638363471634217,-0.62352348127276,-0.381860944675728,-0.411041041946258,-0.317723316518636,-0.370208434380207,48
1,1,1,0,1,1,0,0,2,"J.R.R. Tolkien","Joyce Carol Oates","Ray Bradbury","Gabriel Garcia Marquez","Agatha Christie","Alice Walker","Toni Morrison","White / Caucasian","Woman",66,0,1,"5Slightly conservative",5,1,"Republican",0,0,1,1.56583325959066,1.36054566458962,1.32819065864596,1.3295239221254,1.39602337623791,1.86503099066261,1.28345468199546,2.03920601329234,1.72923056198347,48
1,1,1,0,0,0,0,0,0,"J.R.R. Tolkien","Agatha Christie","Herman Melville","F. Scott Fitzgerald","J.D. Salinger","Nathaniel Hawthorne","Michael Crichton","Asian / Pacific Islander","Man",33,1,0,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-0.567483194750976,-0.636226389916011,-0.652020868789835,-0.638363471634217,-0.62352348127276,-0.381860944675728,-0.411041041946258,-0.317723316518636,-0.370208434380207,48
0,1,1,1,0,0,0,1,0,"George Orwell","J.R.R. Tolkien","Michael Crichton","Ernest Hemingway","Charles Dickens","Agatha Christie","Jane Austen","White / Caucasian","Man",43,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.10081230833638,-1.13541940354242,-1.14707375064878,-1.13033532007412,-1.12841019565043,-0.943583928510313,-0.97587294992683,-0.906955648971379,-0.942137509136174,48
0,1,1,1,0,0,1,1,1,"Jane Austen","George Orwell","Ernest Hemingway","Ray Bradbury","John Steinbeck","Alice Walker","J.D. Salinger","Hispanic / Latinx","Woman",51,0,0,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-0.034154081165568,0.362159637336806,0.338084894928062,0.345580225245591,0.252917669086223,0.179862039158857,0.718622774014887,0.271509015934107,0.38999794303595,48
0,1,1,1,0,1,0,1,2,"Jane Austen","Alice Walker","Nathaniel Hawthorne","J.R.R. Tolkien","Lucy Maud","Isabel Allende","Herman Melville","White / Caucasian","Woman",36,0,1,"4Moderate; middle of the road",4,0,"Republican",0,0,1,-1.10081230833638,-1.13541940354242,-1.14707375064878,-1.13033532007412,-1.12841019565043,-0.943583928510313,-0.97587294992683,-0.906955648971379,-0.942137509136174,48
0,1,1,1,0,1,0,1,3,"WEB Du Bois","Isabel Allende","Ernest Hemingway","Gabriel Garcia Marquez","Emily Bronte","Ray Bradbury","Louisa May Alcott","White / Caucasian","Man",43,1,1,"7Extremely conservative",7,3,"Republican",0,0,1,-0.034154081165568,1.36054566458962,1.32819065864596,1.8214957705653,1.11901950315883,1.30330800682803,1.84828658997603,2.03920601329234,1.73026687003213,48
0,1,1,1,0,1,0,1,3,"Toni Morrison","Agatha Christie","Sandra Cisneros","Joyce Carol Oates","Sylvia Plath","Alice Walker","Louisa May Alcott","White / Caucasian","Woman",37,0,1,"2Liberal",2,-2,"Independent",0,1,0,-0.567483194750976,-0.636226389916011,-0.652020868789835,-0.638363471634217,-0.62352348127276,-0.381860944675728,-0.97587294992683,-0.906955648971379,-0.754896514524646,48
1,1,1,0,0,0,0,1,1,"Jack London","J.D. Salinger","WEB Du Bois","George Orwell","Herman Melville","Nathaniel Hawthorne","John Steinbeck","White / Caucasian","Woman",81,0,1,"3Slightly liberal",3,-1,"Independent",0,1,0,1.03250414600525,0.362159637336806,0.338084894928062,0.345580225245591,0.519582225878927,1.30330800682803,0.718622774014887,0.86074134838685,0.960890709743255,48
1,1,1,0,0,1,1,1,2,"Alice Walker","Louisa May Alcott","Joyce Carol Oates","Emily Bronte","Toni Morrison","Jack London","George Orwell","White / Caucasian","Woman",66,0,1,"5Slightly conservative",5,1,"Independent",0,1,0,-0.567483194750976,-0.636226389916011,-0.652020868789835,-0.638363471634217,-0.62352348127276,-0.381860944675728,-0.411041041946258,-0.317723316518636,-0.370208434380207,48
1,1,0,1,0,1,0,1,2,"Toni Morrison","F. Scott Fitzgerald","Alice Walker","Jane Austen","Lucy Maud","Ernest Hemingway","Herman Melville","White / Caucasian","Woman",28,0,1,"6Conservative",6,2,"Republican",0,0,1,1.03250414600525,-0.137033376289602,0.338084894928062,0.345580225245591,0.394783972472325,-0.381860944675728,1.84828658997603,-0.317723316518636,0.382900776260556,48
1,1,1,0,0,0,0,1,1,"Agatha Christie","Ernest Hemingway","Gabriel Garcia Marquez","Sylvia Plath","Charles Dickens","F. Scott Fitzgerald","Jane Austen","Hispanic / Latinx","Woman",30,0,0,"5Slightly conservative",5,1,"Independent",0,1,0,-1.10081230833638,-1.13541940354242,-1.14707375064878,-1.13033532007412,-1.12841019565043,-0.943583928510313,-0.97587294992683,-0.906955648971379,-0.942137509136174,48
1,0,1,1,0,1,0,1,0,"F. Scott Fitzgerald","Agatha Christie","Charles Dickens","Jack London","Michael Crichton","Jane Austen","Emily Bronte","White / Caucasian","Man",30,1,1,"2Liberal",2,-2,"Democrat",1,0,0,-0.567483194750976,-0.636226389916011,-1.14707375064878,-1.13033532007412,-0.870279663847473,-0.943583928510313,-0.97587294992683,-0.906955648971379,-0.942137509136174,48
0,1,1,1,1,0,0,0,0,"F. Scott Fitzgerald","Jane Austen","Ernest Hemingway","Emily Bronte","J.R.R. Tolkien","Michael Crichton","Alice Walker","White / Caucasian","Woman",27,0,1,"2Liberal",2,-2,"Democrat",1,0,0,1.56583325959066,0.861352650963214,1.82324354050491,1.3295239221254,1.39498834329604,0.179862039158857,0.153790866034314,-0.317723316518636,0.00530986289151201,48
0,1,1,1,0,0,1,1,2,"Emily Bronte","Sandra Cisneros","George Orwell","Toni Morrison","Agatha Christie","Joyce Carol Oates","Charles Dickens","Hispanic / Latinx","Woman",37,0,0,"3Slightly liberal",3,-1,"Democrat",1,0,0,-0.034154081165568,-0.137033376289602,1.32819065864596,-0.146391623194313,0.252652894499119,1.30330800682803,1.28345468199546,1.44997368083959,1.34557878988769,48
0,1,1,1,0,1,0,0,1,"Ray Bradbury","Jane Austen","J.D. Salinger","Gabriel Garcia Marquez","Lucy Maud","Ernest Hemingway","Joyce Carol Oates","Black or African American","Man",30,1,0,"4Moderate; middle of the road",4,0,"Independent",0,1,0,1.56583325959066,-1.13541940354242,0.338084894928062,0.345580225245591,0.278519744055473,1.30330800682803,-0.411041041946258,0.86074134838685,0.584336104422873,48
0,1,1,1,0,1,0,1,0,"Nathaniel Hawthorne","John Steinbeck","Jack London","J.R.R. Tolkien","Ernest Hemingway","Charles Dickens","Agatha Christie","White / Caucasian","Man",45,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.10081230833638,-1.13541940354242,-1.14707375064878,-1.13033532007412,-1.12841019565043,-0.943583928510313,-0.97587294992683,-0.906955648971379,-0.942137509136174,48
1,1,0,1,0,0,0,1,1,"Michael Crichton","Louisa May Alcott","Agatha Christie","Ray Bradbury","Isabel Allende","J.R.R. Tolkien","Jack London","White / Caucasian","Man",35,1,1,"6Conservative",6,2,"Republican",0,0,1,-0.567483194750976,-0.636226389916011,-0.652020868789835,-0.638363471634217,-0.62352348127276,-0.381860944675728,-0.411041041946258,-0.317723316518636,-0.370208434380207,48
0,1,1,1,0,0,1,1,0,"Charles Dickens","Ernest Hemingway","Lucy Maud","J.R.R. Tolkien","Jane Austen","Emily Bronte","F. Scott Fitzgerald","White / Caucasian","Woman",43,0,1,"6Conservative",6,2,"Republican",0,0,1,1.56583325959066,0.861352650963214,1.32819065864596,1.3295239221254,1.27122512283131,1.30330800682803,1.28345468199546,2.03920601329234,1.54198956737194,48
1,0,1,1,0,0,0,0,2,"WEB Du Bois","Jane Austen","Ernest Hemingway","Alice Walker","F. Scott Fitzgerald","J.D. Salinger","Michael Crichton","Hispanic / Latinx","Man",25,1,0,"2Liberal",2,-2,"Democrat",1,0,0,-0.034154081165568,0.362159637336806,0.338084894928062,0.345580225245591,0.252917669086223,0.179862039158857,0.153790866034314,-0.317723316518636,0.00530986289151201,48
0,1,1,1,0,1,0,1,0,"Nathaniel Hawthorne","J.R.R. Tolkien","Ernest Hemingway","George Orwell","Charles Dickens","F. Scott Fitzgerald","Agatha Christie","White / Caucasian","Man",64,1,1,"6Conservative",6,2,"Republican",0,0,1,-1.10081230833638,-1.13541940354242,-1.14707375064878,-1.13033532007412,-1.12841019565043,-0.943583928510313,-0.97587294992683,-0.906955648971379,-0.942137509136174,48
1,0,1,1,0,0,0,1,0,"Jack London","Charles Dickens","Michael Crichton","Louisa May Alcott","Jane Austen","J.D. Salinger","John Steinbeck","White / Caucasian","Woman",53,0,1,"6Conservative",6,2,"Republican",0,0,1,0.49917503241984,0.362159637336806,-0.652020868789835,-0.638363471634217,-0.107262417666851,-0.381860944675728,-0.411041041946258,0.86074134838685,0.0226131205882881,48
0,1,1,1,0,0,1,1,3,"Agatha Christie","Gabriel Garcia Marquez","Lucy Maud","Alice Walker","Isabel Allende","Ray Bradbury","Charles Dickens","White / Caucasian","Woman",63,0,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-0.567483194750976,-0.137033376289602,-0.156967986930886,-0.638363471634217,-0.37496200740142,-0.943583928510313,0.153790866034314,-0.317723316518636,-0.369172126331545,48
1,1,1,0,1,1,0,1,2,"Joyce Carol Oates","Isabel Allende","Charles Dickens","Toni Morrison","George Orwell","Jack London","WEB Du Bois","Asian / Pacific Islander","Non-binary",35,0,0,"1Extremely liberal",1,-3,"Independent",0,1,0,-1.10081230833638,1.85973867821603,1.32819065864596,1.8214957705653,0.977153199772727,-0.943583928510313,-0.411041041946258,-0.906955648971379,-0.753860206475983,48
1,1,0,1,0,1,0,1,1,"Louisa May Alcott","Michael Crichton","Jack London","Lucy Maud","Alice Walker","J.D. Salinger","Agatha Christie","White / Caucasian","Woman",63,0,1,"7Extremely conservative",7,3,"Republican",0,0,1,-1.10081230833638,-1.13541940354242,-0.652020868789835,-1.13033532007412,-1.00464697518569,-0.943583928510313,-0.97587294992683,-0.906955648971379,-0.942137509136174,48
0,1,1,1,0,1,0,1,3,"Alice Walker","Sandra Cisneros","Jack London","Sylvia Plath","Toni Morrison","J.R.R. Tolkien","Ray Bradbury","Black or African American","Man",37,1,0,"4Moderate; middle of the road",4,0,"Independent",0,1,0,2.09916237317606,-1.13541940354242,-1.14707375064878,-1.13033532007412,-0.328416525272315,-0.943583928510313,-0.97587294992683,-0.906955648971379,-0.942137509136174,48
0,1,1,1,0,1,0,1,3,"Emily Bronte","Sandra Cisneros","Alice Walker","Toni Morrison","Sylvia Plath","Jane Austen","Louisa May Alcott","White / Caucasian","Woman",26,0,1,"2Liberal",2,-2,"Democrat",1,0,0,-0.034154081165568,0.861352650963214,0.338084894928062,-0.146391623194313,0.254722960382849,-0.381860944675728,-0.411041041946258,0.271509015934107,-0.17379765689596,48
0,1,1,1,0,0,0,1,0,"George Orwell","Jack London","Charles Dickens","Agatha Christie","John Steinbeck","F. Scott Fitzgerald","Jane Austen","Black or African American","Woman",39,0,0,"5Slightly conservative",5,1,"Republican",0,0,1,1.56583325959066,1.85973867821603,1.32819065864596,1.8214957705653,1.64381459175449,2.4267539744972,1.84828658997603,2.62843834574508,2.30115963673944,48
1,1,1,0,1,0,0,0,1,"Agatha Christie","J.R.R. Tolkien","Gabriel Garcia Marquez","Ernest Hemingway","George Orwell","Lucy Maud","Alice Walker","Hispanic / Latinx","Man",55,1,0,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-0.567483194750976,-0.636226389916011,-0.652020868789835,-0.638363471634217,-0.62352348127276,-0.381860944675728,-0.411041041946258,-0.317723316518636,-0.370208434380207,48
1,1,1,0,0,1,0,1,6,"Isabel Allende","Alice Walker","Toni Morrison","Sandra Cisneros","Gabriel Garcia Marquez","WEB Du Bois","Ray Bradbury","White / Caucasian","Woman",77,0,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.10081230833638,-1.13541940354242,-1.14707375064878,-1.13033532007412,-1.12841019565043,-0.943583928510313,-0.97587294992683,-0.906955648971379,-0.942137509136174,48
1,1,0,1,0,0,0,1,0,"J.D. Salinger","Louisa May Alcott","Lucy Maud","Emily Bronte","Jane Austen","Agatha Christie","John Steinbeck","White / Caucasian","Woman",58,0,1,"6Conservative",6,2,"Republican",0,0,1,-0.567483194750976,-0.636226389916011,-0.652020868789835,-0.638363471634217,-0.62352348127276,-0.381860944675728,-0.411041041946258,-0.317723316518636,-0.370208434380207,48
0,1,1,1,0,0,0,1,0,"John Steinbeck","J.D. Salinger","Agatha Christie","George Orwell","F. Scott Fitzgerald","Charles Dickens","Nathaniel Hawthorne","White / Caucasian","Man",59,1,1,"5Slightly conservative",5,1,"Republican",0,0,1,1.03250414600525,-0.137033376289602,0.833137776787011,-0.146391623194313,0.395554230827086,0.179862039158857,1.84828658997603,1.44997368083959,1.15937410332483,48
0,1,1,1,1,1,0,0,1,"John Steinbeck","Charles Dickens","Sylvia Plath","Toni Morrison","George Orwell","Ray Bradbury","Sandra Cisneros","White / Caucasian","Woman",34,0,1,"2Liberal",2,-2,"Democrat",1,0,0,1.56583325959066,0.861352650963214,1.32819065864596,1.3295239221254,1.27122512283131,-0.381860944675728,-0.411041041946258,-0.317723316518636,-0.370208434380207,48
1,1,1,0,1,1,1,1,1,"Joyce Carol Oates","Nathaniel Hawthorne","Louisa May Alcott","Jane Austen","J.D. Salinger","Isabel Allende","Gabriel Garcia Marquez","White / Caucasian","Man",35,1,1,"2Liberal",2,-2,"Democrat",1,0,0,1.03250414600525,0.861352650963214,0.338084894928062,1.3295239221254,0.890366403505481,1.30330800682803,1.28345468199546,2.03920601329234,1.54198956737194,48
0,1,1,1,0,0,0,1,1,"Jack London","J.D. Salinger","F. Scott Fitzgerald","George Orwell","WEB Du Bois","Herman Melville","Jane Austen","White / Caucasian","Man",36,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,0.49917503241984,0.362159637336806,-1.14707375064878,0.345580225245591,0.0149602860883633,-0.943583928510313,-0.97587294992683,-0.906955648971379,-0.942137509136174,48
1,1,1,0,1,1,1,0,4,"Toni Morrison","WEB Du Bois","Louisa May Alcott","Sandra Cisneros","Alice Walker","Joyce Carol Oates","Isabel Allende","Black or African American","Woman",43,0,0,"1Extremely liberal",1,-3,"Independent",0,1,0,0.49917503241984,1.85973867821603,1.82324354050491,1.8214957705653,1.50091325542652,-0.943583928510313,-0.97587294992683,-0.906955648971379,-0.942137509136174,48
0,1,1,1,0,1,0,1,4,"Toni Morrison","Sandra Cisneros","Emily Bronte","Herman Melville","WEB Du Bois","Alice Walker","Ray Bradbury","Black or African American","Woman",27,0,0,"7Extremely conservative",7,3,"Republican",0,0,1,1.56583325959066,0.861352650963214,0.338084894928062,0.837552073685495,0.900705719791857,1.86503099066261,1.84828658997603,2.03920601329234,1.91750786464366,48
0,1,1,1,0,0,0,1,3,"WEB Du Bois","Emily Bronte","Jane Austen","Joyce Carol Oates","Alice Walker","Sandra Cisneros","Nathaniel Hawthorne","White / Caucasian","Woman",52,0,1,"5Slightly conservative",5,1,"Independent",0,1,0,-1.10081230833638,-1.13541940354242,-1.14707375064878,-1.13033532007412,-1.12841019565043,-0.943583928510313,-0.97587294992683,-0.906955648971379,-0.942137509136174,48
1,1,0,1,0,0,0,1,2,"Gabriel Garcia Marquez","Agatha Christie","Ray Bradbury","J.D. Salinger","Toni Morrison","F. Scott Fitzgerald","Sylvia Plath","White / Caucasian","Woman",41,0,1,"2Liberal",2,-2,"Democrat",1,0,0,1.03250414600525,0.861352650963214,-0.156967986930886,-0.146391623194313,0.397624296710816,1.30330800682803,1.28345468199546,0.271509015934107,0.952757234919198,48
1,1,0,1,0,1,1,1,0,"F. Scott Fitzgerald","Nathaniel Hawthorne","Jane Austen","Charles Dickens","Agatha Christie","Lucy Maud","George Orwell","White / Caucasian","Woman",58,0,1,"6Conservative",6,2,"Republican",0,0,1,-1.10081230833638,-1.13541940354242,-1.14707375064878,-1.13033532007412,-1.12841019565043,-0.943583928510313,-0.97587294992683,-0.906955648971379,-0.942137509136174,48
1,1,0,1,0,1,0,1,2,"Alice Walker","J.R.R. Tolkien","F. Scott Fitzgerald","Michael Crichton","George Orwell","Toni Morrison","Agatha Christie","Black or African American","Woman",27,0,0,"2Liberal",2,-2,"Democrat",1,0,0,1.56583325959066,1.85973867821603,1.82324354050491,1.8214957705653,1.76757781221922,1.86503099066261,1.84828658997603,2.03920601329234,1.91750786464366,48
1,1,0,1,0,1,0,1,0,"J.R.R. Tolkien","Sylvia Plath","George Orwell","Lucy Maud","Herman Melville","Agatha Christie","Emily Bronte","White / Caucasian","Woman",42,0,1,"2Liberal",2,-2,"Independent",0,1,0,1.03250414600525,-0.137033376289602,-0.156967986930886,-0.146391623194313,0.148027789897612,1.30330800682803,0.153790866034314,1.44997368083959,0.969024184567311,48
0,1,1,1,0,1,0,1,0,"Agatha Christie","George Orwell","Jack London","Ray Bradbury","J.R.R. Tolkien","Michael Crichton","Louisa May Alcott","White / Caucasian","Man",61,1,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,-1.10081230833638,-1.13541940354242,-1.14707375064878,-1.13033532007412,-1.12841019565043,-0.943583928510313,-0.97587294992683,-0.906955648971379,-0.942137509136174,48
0,1,1,1,0,0,0,1,0,"J.R.R. Tolkien","John Steinbeck","Charles Dickens","Ernest Hemingway","Nathaniel Hawthorne","George Orwell","Jane Austen","Asian / Pacific Islander","Woman",50,0,0,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.10081230833638,-1.13541940354242,-1.14707375064878,-1.13033532007412,-1.12841019565043,-0.943583928510313,-0.97587294992683,-0.906955648971379,-0.942137509136174,48
1,0,1,1,1,0,0,0,1,"Joyce Carol Oates","Sandra Cisneros","Michael Crichton","John Steinbeck","Agatha Christie","Louisa May Alcott","Alice Walker","White / Caucasian","Woman",32,0,1,"7Extremely conservative",7,3,"Republican",0,0,1,0.49917503241984,1.85973867821603,1.82324354050491,1.8214957705653,1.50091325542652,2.4267539744972,0.718622774014887,0.86074134838685,1.33537269896631,48
0,1,1,1,0,0,0,1,1,"Sylvia Plath","Gabriel Garcia Marquez","Joyce Carol Oates","Lucy Maud","Charles Dickens","J.R.R. Tolkien","Jane Austen","White / Caucasian","Man",34,1,1,"7Extremely conservative",7,3,"Republican",0,0,1,-0.034154081165568,0.861352650963214,-0.652020868789835,-0.146391623194313,0.00719651945337454,0.179862039158857,1.28345468199546,1.44997368083959,0.971096800664637,48
1,1,0,1,1,0,0,0,0,"J.D. Salinger","Louisa May Alcott","F. Scott Fitzgerald","Charles Dickens","Herman Melville","Michael Crichton","Alice Walker","Black or African American","Woman",21,0,0,"2Liberal",2,-2,"Independent",0,1,0,-0.034154081165568,0.861352650963214,-0.156967986930886,0.345580225245591,0.253952702028088,0.741585022993442,1.28345468199546,1.44997368083959,1.15833779527616,48
0,1,1,1,0,1,1,1,0,"Charles Dickens","Nathaniel Hawthorne","Ernest Hemingway","Louisa May Alcott","Jane Austen","Agatha Christie","J.R.R. Tolkien","White / Caucasian","Man",49,1,1,"2Liberal",2,-2,"Democrat",1,0,0,-1.10081230833638,-1.13541940354242,-1.14707375064878,-1.13033532007412,-1.12841019565043,-0.943583928510313,-0.411041041946258,-0.906955648971379,-0.753860206475983,48
0,1,1,1,0,0,0,1,1,"Michael Crichton","Agatha Christie","Ernest Hemingway","Charles Dickens","Emily Bronte","Gabriel Garcia Marquez","John Steinbeck","White / Caucasian","Woman",51,0,1,"3Slightly liberal",3,-1,"Independent",0,1,0,-0.567483194750976,-0.636226389916011,-0.652020868789835,-0.638363471634217,-0.62352348127276,-0.381860944675728,-0.97587294992683,-0.906955648971379,-0.754896514524646,48
0,1,1,1,0,1,1,1,0,"Sylvia Plath","F. Scott Fitzgerald","Jane Austen","Charles Dickens","Emily Bronte","Jack London","J.R.R. Tolkien","White / Caucasian","Man",39,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,0.49917503241984,-1.13541940354242,-1.14707375064878,0.345580225245591,-0.359434474131443,0.741585022993442,-0.97587294992683,0.86074134838685,0.208817807151154,48
1,1,1,0,0,1,0,0,1,"Charles Dickens","Emily Bronte","J.R.R. Tolkien","Gabriel Garcia Marquez","Jane Austen","Agatha Christie","Joyce Carol Oates","White / Caucasian","Woman",33,0,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-0.567483194750976,-0.636226389916011,-0.652020868789835,-0.638363471634217,-0.62352348127276,-0.381860944675728,-0.411041041946258,-0.317723316518636,-0.370208434380207,48
1,1,1,0,0,1,0,1,0,"George Orwell","Ray Bradbury","J.R.R. Tolkien","Charles Dickens","F. Scott Fitzgerald","Michael Crichton","Agatha Christie","White / Caucasian","Man",39,1,1,"6Conservative",6,2,"Republican",0,0,1,-0.567483194750976,-0.636226389916011,-0.652020868789835,-0.638363471634217,-0.62352348127276,-0.943583928510313,-0.97587294992683,-0.317723316518636,-0.745726731651926,48
0,1,1,1,1,1,1,1,2,"J.R.R. Tolkien","George Orwell","Jane Austen","Isabel Allende","Charles Dickens","Toni Morrison","Gabriel Garcia Marquez","White / Caucasian","Woman",50,0,1,"7Extremely conservative",7,3,"Democrat",1,0,0,-1.10081230833638,-0.636226389916011,-0.652020868789835,-0.146391623194313,-0.633862797559136,-0.943583928510313,0.153790866034314,0.271509015934107,-0.172761348847297,48
1,1,0,1,0,1,0,1,2,"Sandra Cisneros","WEB Du Bois","Charles Dickens","J.D. Salinger","Jane Austen","John Steinbeck","Ray Bradbury","Black or African American","Woman",31,0,0,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-0.567483194750976,1.36054566458962,0.833137776787011,-0.638363471634217,0.24695919374786,-0.381860944675728,-0.411041041946258,-0.317723316518636,-0.370208434380207,48
1,1,1,0,0,1,1,1,2,"John Steinbeck","Toni Morrison","Alice Walker","George Orwell","Ernest Hemingway","Sylvia Plath","Lucy Maud","White / Caucasian","Woman",51,0,1,"2Liberal",2,-2,"Democrat",1,0,0,-0.567483194750976,-0.636226389916011,-0.652020868789835,-0.638363471634217,-0.62352348127276,-0.381860944675728,-0.411041041946258,-0.317723316518636,-0.370208434380207,48
0,1,1,1,1,0,0,0,0,"Herman Melville","John Steinbeck","George Orwell","F. Scott Fitzgerald","Emily Bronte","Sylvia Plath","Alice Walker","White / Caucasian","Man",57,1,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,2.09916237317606,1.85973867821603,1.82324354050491,1.3295239221254,1.7779171285056,0.741585022993442,0.153790866034314,1.44997368083959,0.781783189955783,48
0,1,1,1,0,0,1,1,1,"Lucy Maud","Jane Austen","Sandra Cisneros","Emily Bronte","Louisa May Alcott","Herman Melville","Charles Dickens","White / Caucasian","Woman",65,0,1,"7Extremely conservative",7,3,"Republican",0,0,1,0.49917503241984,0.362159637336806,0.338084894928062,0.345580225245591,0.386249947482575,1.86503099066261,0.153790866034314,1.44997368083959,1.15626517917884,48
1,0,1,1,1,1,0,0,1,"Michael Crichton","J.D. Salinger","Alice Walker","J.R.R. Tolkien","Charles Dickens","Herman Melville","Toni Morrison","White / Caucasian","Woman",35,0,1,"2Liberal",2,-2,"Democrat",1,0,0,0.49917503241984,0.861352650963214,1.32819065864596,0.837552073685495,0.881567603928627,1.30330800682803,0.153790866034314,0.86074134838685,0.772613407083064,48
0,1,1,1,0,1,1,1,1,"Sylvia Plath","Michael Crichton","Gabriel Garcia Marquez","Jack London","F. Scott Fitzgerald","Ernest Hemingway","J.R.R. Tolkien","White / Caucasian","Woman",31,0,1,"7Extremely conservative",7,3,"Republican",0,0,1,1.56583325959066,-0.636226389916011,0.338084894928062,0.345580225245591,0.403317997462075,1.30330800682803,-0.411041041946258,-0.317723316518636,0.191514549454378,48
1,1,1,0,0,0,0,1,1,"Sylvia Plath","Emily Bronte","Isabel Allende","Michael Crichton","Jane Austen","Agatha Christie","John Steinbeck","White / Caucasian","Woman",64,0,1,"6Conservative",6,2,"Republican",0,0,1,0.49917503241984,0.861352650963214,0.338084894928062,0.345580225245591,0.511048200889177,1.30330800682803,0.718622774014887,0.86074134838685,0.960890709743255,48
1,1,1,0,1,1,1,1,1,"Charles Dickens","J.R.R. Tolkien","Toni Morrison","George Orwell","F. Scott Fitzgerald","Sylvia Plath","Gabriel Garcia Marquez","Asian / Pacific Islander","Woman",44,0,0,"3Slightly liberal",3,-1,"Independent",0,1,0,-0.034154081165568,0.362159637336806,-0.652020868789835,-0.146391623194313,-0.117601733953228,0.179862039158857,0.718622774014887,0.271509015934107,0.38999794303595,48
0,1,1,1,0,1,0,0,1,"Nathaniel Hawthorne","Agatha Christie","Jane Austen","Michael Crichton","Isabel Allende","F. Scott Fitzgerald","Joyce Carol Oates","White / Caucasian","Woman",58,0,1,"4Moderate; middle of the road",4,0,"Democrat",1,0,0,-0.567483194750976,-0.636226389916011,-0.652020868789835,-0.638363471634217,-0.62352348127276,-0.381860944675728,-0.411041041946258,-0.317723316518636,-0.370208434380207,48
1,1,1,0,1,0,0,0,0,"Ray Bradbury","J.R.R. Tolkien","Michael Crichton","Agatha Christie","Jack London","John Steinbeck","Alice Walker","White / Caucasian","Man",36,1,1,"5Slightly conservative",5,1,"Republican",0,0,1,0.49917503241984,1.36054566458962,0.833137776787011,0.837552073685495,0.882602636870492,1.30330800682803,1.28345468199546,1.44997368083959,1.34557878988769,48
0,1,1,1,0,1,0,1,3,"Toni Morrison","Charles Dickens","Alice Walker","WEB Du Bois","Herman Melville","Ernest Hemingway","Louisa May Alcott","Black or African American","Woman",50,0,0,"2Liberal",2,-2,"Democrat",1,0,0,-0.567483194750976,-0.636226389916011,-0.652020868789835,-0.146391623194313,-0.500530519162784,-0.381860944675728,-0.97587294992683,-0.317723316518636,-0.558485737040398,48
