"gender_feedback","forms_shown","sold30m_shown","classic_shown","female_pick","forms_pick","sold30m_pick","classic_pick","base_gender","choice-1","choice-2","choice-3","choice-4","choice-5","choice-6","choice-7","race","gender","age","gender_code","race_code","poli","poli_numeric","poli_centered","poli_party","party_democrat","party_independent","party_republican","internal1Z","internal2Z","internal3Z","internal4Z","internal","external1Z","external2Z","external3Z","external","num_excluded_total"
0,1,1,1,0,0,0,1,1,"George Orwell","Jane Austen","Ian McEwan","George Saunders","Cormac McCarthy","Jack London","Nathaniel Hawthorne","White / Caucasian","Man",33,1,1,"7Extremely conservative",7,3,"Republican",0,0,1,0.86732662289707,1.40276414090359,1.30252244938324,0.846128608418036,1.10468545540048,1.22048018990877,0.1030762323846,1.93109354222961,1.08488332150766,143
1,0,1,1,0,1,0,1,2,"Neil Gaiman","F. Scott Fitzgerald","Jane Austen","Kurt Vonnegut","J.R.R. Tolkien","Sylvia Plath","Ray Bradbury","Asian / Pacific Islander","Man",51,1,0,"3Slightly liberal",3,-1,"Democrat",1,0,0,0.361218396310961,-0.659611782733986,-0.702125424476108,-0.70433656474871,-0.426213843911961,-0.48559170131155,-0.466108457431466,-0.402940143808582,-0.451546767517199,143
0,1,1,1,0,1,0,1,1,"Michael Crichton","Kurt Vonnegut","John Steinbeck","Neil Gaiman","J.R.R. Tolkien","Joyce Carol Oates","Ray Bradbury","White / Caucasian","Woman",65,0,1,"4Moderate; middle of the road",4,0,"Republican",0,0,1,0.361218396310961,-0.144017801824592,0.300198512453565,-0.187514840359795,0.0824710666450347,0.651789559501998,-1.03529314724753,0.764076699210513,0.126857703821659,143
0,1,1,1,0,1,1,1,3,"Lucy Maud","Sylvia Plath","Jane Austen","F. Scott Fitzgerald","Nathaniel Hawthorne","Charles Dickens","George Orwell","White / Caucasian","Woman",38,0,1,"6Conservative",6,2,"Republican",0,0,1,-1.15710628344737,-1.17520576364338,-1.20328739294094,-0.70433656474871,-1.0599840011951,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
1,0,1,1,0,1,1,1,0,"Michael Crichton","Ernest Hemingway","Jack London","J.D. Salinger","Herman Melville","F. Scott Fitzgerald","J.R.R. Tolkien","White / Caucasian","Man",61,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
0,1,1,1,0,0,0,1,0,"J.R.R. Tolkien","Kurt Vonnegut","F. Scott Fitzgerald","Ernest Hemingway","Gabriel Garcia Marquez","George Orwell","Jack London","White / Caucasian","Man",35,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
0,1,1,1,0,0,1,1,2,"Lucy Maud","Jane Austen","Nathaniel Hawthorne","George Orwell","Ray Bradbury","Jorge Luis Borges","Charles Dickens","White / Caucasian","Woman",44,0,1,"3Slightly liberal",3,-1,"Independent",0,1,0,-1.15710628344737,0.371576179084803,-1.20328739294094,-1.22115828913763,-0.802493946610284,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
0,1,1,1,0,0,1,1,2,"Ian McEwan","Nathaniel Hawthorne","Zadie Smith","Joyce Carol Oates","John Steinbeck","J.D. Salinger","F. Scott Fitzgerald","Asian / Pacific Islander","Man",29,1,0,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-0.144889830275149,-0.144017801824592,-0.200963456011272,-0.187514840359795,-0.169346482117702,0.0830989290952237,0.1030762323846,0.180568277700965,0.122247813060263,143
0,1,1,1,0,0,0,1,2,"Lucy Maud","F. Scott Fitzgerald","J.D. Salinger","J.R.R. Tolkien","Jane Austen","John Steinbeck","Ernest Hemingway","White / Caucasian","Woman",48,0,1,"7Extremely conservative",7,3,"Republican",0,0,1,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
0,1,1,1,0,0,0,1,0,"J.R.R. Tolkien","George Orwell","Michael Crichton","Ray Bradbury","John Steinbeck","J.D. Salinger","Ernest Hemingway","White / Caucasian","Man",59,1,1,"6Conservative",6,2,"Republican",0,0,1,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
1,1,1,0,0,0,0,1,3,"Joyce Carol Oates","Ian McEwan","Ray Bradbury","Sylvia Plath","Gabriel Garcia Marquez","Isabel Allende","Jack London","White / Caucasian","Woman",27,0,1,"4Moderate; middle of the road",4,0,"Democrat",1,0,0,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
0,1,1,1,0,1,0,1,0,"J.R.R. Tolkien","Michael Crichton","Jack London","F. Scott Fitzgerald","Ray Bradbury","John Steinbeck","Herman Melville","White / Caucasian","Man",26,1,1,"5Slightly conservative",5,1,"Republican",0,0,1,0.361218396310961,0.371576179084803,0.300198512453565,0.329306884029121,0.340574992969612,0.651789559501998,0.672260922200667,0.764076699210513,0.696042393637726,143
1,1,0,1,0,0,1,1,1,"John Steinbeck","Michael Crichton","Ernest Hemingway","Jane Austen","Herman Melville","J.R.R. Tolkien","F. Scott Fitzgerald","White / Caucasian","Woman",42,0,1,"2Liberal",2,-2,"Democrat",1,0,0,-0.144889830275149,-0.659611782733986,0.300198512453565,0.329306884029121,-0.0437490541316125,-0.48559170131155,0.1030762323846,-0.402940143808582,-0.261818537578511,143
0,1,1,1,0,0,0,0,3,"Zadie Smith","J.D. Salinger","Gabriel Garcia Marquez","Joyce Carol Oates","J.R.R. Tolkien","Isabel Allende","Jorge Luis Borges","Hispanic / Latinx","Woman",41,0,0,"6Conservative",6,2,"Republican",0,0,1,0.361218396310961,-1.17520576364338,-1.20328739294094,0.846128608418036,-0.292786537963832,0.651789559501998,-1.03529314724753,2.51460196373916,0.710366125331207,143
1,0,1,1,0,1,0,1,1,"F. Scott Fitzgerald","George Orwell","John Steinbeck","Ernest Hemingway","Isabel Allende","Charles Dickens","Ray Bradbury","White / Caucasian","Man",62,1,1,"2Liberal",2,-2,"Democrat",1,0,0,0.361218396310961,0.887170159994198,0.300198512453565,0.329306884029121,0.469473488196961,0.651789559501998,0.672260922200667,0.764076699210513,0.696042393637726,143
1,0,1,1,0,1,0,0,3,"Jane Austen","Sylvia Plath","Michael Crichton","Jack London","J.R.R. Tolkien","Joyce Carol Oates","Cormac McCarthy","White / Caucasian","Woman",56,0,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-0.650998056861259,-0.659611782733986,-0.702125424476108,-0.70433656474871,-0.679267957205016,-0.48559170131155,-0.466108457431466,-0.402940143808582,-0.451546767517199,143
1,0,1,1,1,1,1,1,0,"Ernest Hemingway","Ian McEwan","J.R.R. Tolkien","Kurt Vonnegut","Gabriel Garcia Marquez","Herman Melville","Lucy Maud","White / Caucasian","Man",38,1,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,1.37343484948318,1.40276414090359,1.30252244938324,1.36295033280695,1.36041794314424,1.78917082031555,1.8106303018328,1.93109354222961,1.84363155479265,143
0,1,1,1,1,1,0,0,0,"Gabriel Garcia Marquez","J.R.R. Tolkien","George Orwell","John Steinbeck","Neil Gaiman","Charles Dickens","Joyce Carol Oates","Hispanic / Latinx","Man",30,1,0,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
0,1,1,1,0,0,1,1,0,"Ernest Hemingway","Cormac McCarthy","Nathaniel Hawthorne","John Steinbeck","Ray Bradbury","Kurt Vonnegut","Charles Dickens","White / Caucasian","Man",38,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
1,1,1,0,1,0,0,0,2,"Sylvia Plath","Ernest Hemingway","Jane Austen","George Orwell","Jack London","Nathaniel Hawthorne","Zadie Smith","Black or African American","Woman",53,0,0,"1Extremely liberal",1,-3,"Democrat",1,0,0,0.361218396310961,-0.659611782733986,-0.200963456011272,-0.70433656474871,-0.300923351795752,0.651789559501998,-0.466108457431466,0.180568277700965,0.122083126590499,143
0,1,1,1,1,0,0,1,0,"Kurt Vonnegut","George Orwell","Ray Bradbury","Ernest Hemingway","Charles Dickens","Michael Crichton","Jane Austen","White / Caucasian","Man",71,1,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,1.37343484948318,1.40276414090359,1.30252244938324,1.36295033280695,1.36041794314424,-0.48559170131155,-0.466108457431466,-0.402940143808582,-0.451546767517199,143
0,1,1,1,1,1,1,0,3,"Jane Austen","J.R.R. Tolkien","Sylvia Plath","Michael Crichton","Joyce Carol Oates","Ernest Hemingway","Isabel Allende","Black or African American","Man",24,1,0,"2Liberal",2,-2,"Democrat",1,0,0,-0.650998056861259,-0.659611782733986,-0.702125424476108,-0.187514840359795,-0.550062526107787,-0.48559170131155,-0.466108457431466,-0.402940143808582,-0.451546767517199,143
1,0,1,1,1,1,1,0,1,"Michael Crichton","Herman Melville","Ray Bradbury","Ian McEwan","Jack London","Lucy Maud","Isabel Allende","White / Caucasian","Woman",47,0,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,1.37343484948318,1.40276414090359,1.30252244938324,1.36295033280695,1.36041794314424,0.651789559501998,1.8106303018328,0.764076699210513,1.0754988535151,143
0,1,1,1,0,0,1,1,2,"Jorge Luis Borges","Jack London","Joyce Carol Oates","Jane Austen","J.R.R. Tolkien","Nathaniel Hawthorne","Charles Dickens","White / Caucasian","Woman",33,0,1,"6Conservative",6,2,"Republican",0,0,1,-0.144889830275149,0.371576179084803,0.300198512453565,0.329306884029121,0.214047936323085,0.651789559501998,0.672260922200667,0.764076699210513,0.696042393637726,143
0,1,1,1,0,0,0,1,0,"Ernest Hemingway","George Orwell","J.D. Salinger","John Steinbeck","Jack London","Charles Dickens","Michael Crichton","White / Caucasian","Man",57,1,1,"3Slightly liberal",3,-1,"Independent",0,1,0,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-0.48559170131155,-1.03529314724753,-0.98644856531813,-0.835777804625737,143
0,1,1,1,0,1,1,1,2,"Jack London","Nathaniel Hawthorne","J.R.R. Tolkien","Herman Melville","Jane Austen","Isabel Allende","Gabriel Garcia Marquez","White / Caucasian","Man",61,1,1,"5Slightly conservative",5,1,"Independent",0,1,0,-0.650998056861259,-0.659611782733986,-0.702125424476108,-0.70433656474871,-0.679267957205016,-0.48559170131155,-0.466108457431466,-0.402940143808582,-0.451546767517199,143
1,0,1,1,0,0,1,1,3,"Jane Austen","Ian McEwan","George Saunders","Sylvia Plath","Joyce Carol Oates","Jack London","J.D. Salinger","White / Caucasian","Woman",24,0,1,"7Extremely conservative",7,3,"Republican",0,0,1,0.86732662289707,0.887170159994198,0.801360480918401,0.846128608418036,0.850496468056926,1.78917082031555,1.8106303018328,1.93109354222961,1.84363155479265,143
1,1,0,1,1,0,0,1,0,"Michael Crichton","George Orwell","Charles Dickens","J.R.R. Tolkien","J.D. Salinger","Ray Bradbury","Jane Austen","White / Caucasian","Man",31,1,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,1.87954307606929,1.91835812181299,1.80368441784807,1.36295033280695,1.74113398713433,0.651789559501998,0.672260922200667,0.764076699210513,0.696042393637726,143
1,0,1,1,1,1,0,0,3,"Zadie Smith","Isabel Allende","Charles Dickens","Kurt Vonnegut","Herman Melville","Jane Austen","Joyce Carol Oates","Black or African American","Woman",30,0,0,"2Liberal",2,-2,"Independent",0,1,0,-0.650998056861259,0.887170159994198,1.30252244938324,-0.70433656474871,0.208589496941867,-0.48559170131155,-0.466108457431466,-0.98644856531813,-0.646049574687049,143
0,1,1,1,1,0,0,0,3,"Gabriel Garcia Marquez","Kurt Vonnegut","Joyce Carol Oates","Sylvia Plath","Jane Austen","J.R.R. Tolkien","Zadie Smith","Asian / Pacific Islander","Woman",39,0,0,"2Liberal",2,-2,"Democrat",1,0,0,0.86732662289707,1.40276414090359,1.30252244938324,1.36295033280695,1.23389088649771,-0.48559170131155,-1.03529314724753,-0.98644856531813,-0.835777804625737,143
1,1,0,1,0,1,1,1,2,"George Orwell","Ray Bradbury","Michael Crichton","Lucy Maud","Jane Austen","F. Scott Fitzgerald","J.R.R. Tolkien","Asian / Pacific Islander","Woman",23,0,0,"4Moderate; middle of the road",4,0,"Independent",0,1,0,0.361218396310961,-0.144017801824592,-0.200963456011272,-0.187514840359795,-0.0428194254711743,0.651789559501998,0.1030762323846,0.180568277700965,0.311811356529188,143
1,1,0,1,1,0,0,0,2,"Ernest Hemingway","Sylvia Plath","Ray Bradbury","Joyce Carol Oates","George Orwell","J.R.R. Tolkien","Zadie Smith","Hispanic / Latinx","Woman",25,0,0,"2Liberal",2,-2,"Democrat",1,0,0,-0.650998056861259,0.887170159994198,0.801360480918401,0.846128608418036,0.470915298117344,0.0830989290952237,-0.466108457431466,-0.402940143808582,-0.261983224048275,143
0,1,1,1,1,1,1,1,2,"J.R.R. Tolkien","Sylvia Plath","Ernest Hemingway","Charles Dickens","Jane Austen","George Orwell","Lucy Maud","White / Caucasian","Woman",38,0,1,"2Liberal",2,-2,"Democrat",1,0,0,0.361218396310961,0.887170159994198,0.300198512453565,0.329306884029121,0.469473488196961,0.651789559501998,-0.466108457431466,0.180568277700965,0.122083126590499,143
0,1,1,1,1,0,0,1,1,"Sylvia Plath","Michael Crichton","Jack London","J.R.R. Tolkien","George Orwell","Charles Dickens","Jane Austen","White / Caucasian","Woman",47,0,1,"5Slightly conservative",5,1,"Republican",0,0,1,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
0,1,1,1,0,0,0,1,1,"Nathaniel Hawthorne","Charles Dickens","George Orwell","F. Scott Fitzgerald","Sylvia Plath","Kurt Vonnegut","Ernest Hemingway","White / Caucasian","Woman",48,0,1,"6Conservative",6,2,"Republican",0,0,1,0.361218396310961,0.371576179084803,1.30252244938324,1.36295033280695,0.849566839396488,0.651789559501998,1.24144561201673,1.34758512072006,1.08027343074626,143
0,1,1,1,1,1,1,1,5,"Sylvia Plath","George Orwell","Zadie Smith","Isabel Allende","Jane Austen","Joyce Carol Oates","Lucy Maud","American Indian or Alaskan Native","Woman",48,0,0,"3Slightly liberal",3,-1,"Democrat",1,0,0,-0.650998056861259,1.40276414090359,0.801360480918401,1.36295033280695,0.729019224441922,-0.48559170131155,1.24144561201673,-0.402940143808582,0.117637922298867,143
0,1,1,1,0,1,0,0,0,"John Steinbeck","Kurt Vonnegut","F. Scott Fitzgerald","Michael Crichton","J.R.R. Tolkien","Gabriel Garcia Marquez","Neil Gaiman","White / Caucasian","Man",47,1,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
1,1,1,0,1,1,1,1,1,"Ernest Hemingway","Charles Dickens","John Steinbeck","George Orwell","Jane Austen","J.R.R. Tolkien","Lucy Maud","White / Caucasian","Man",32,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,1.37343484948318,1.91835812181299,1.80368441784807,1.87977205719587,1.74381236158503,1.78917082031555,1.8106303018328,2.51460196373916,2.0381343619625,143
1,1,1,0,0,1,1,1,6,"Sylvia Plath","Isabel Allende","Jane Austen","Joyce Carol Oates","Zadie Smith","Lucy Maud","Gabriel Garcia Marquez","White / Caucasian","Woman",30,0,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
1,1,0,1,1,0,0,1,0,"Nathaniel Hawthorne","J.R.R. Tolkien","George Orwell","Herman Melville","Ernest Hemingway","Charles Dickens","Jane Austen","Hispanic / Latinx","Man",33,1,0,"5Slightly conservative",5,1,"Independent",0,1,0,1.37343484948318,1.40276414090359,1.30252244938324,1.36295033280695,1.36041794314424,1.78917082031555,1.24144561201673,1.34758512072006,1.45940051768411,143
0,1,1,1,1,0,0,1,5,"Zadie Smith","Isabel Allende","Joyce Carol Oates","J.R.R. Tolkien","Jane Austen","Lucy Maud","Sylvia Plath","White / Caucasian","Woman",28,0,1,"1Extremely liberal",1,-3,"Independent",0,1,0,1.87954307606929,1.91835812181299,1.80368441784807,1.87977205719587,1.87033941823155,0.651789559501998,2.37981499164887,0.764076699210513,1.26522708345379,143
1,1,1,0,0,0,0,1,2,"Lucy Maud","George Orwell","Michael Crichton","J.R.R. Tolkien","Joyce Carol Oates","Kurt Vonnegut","John Steinbeck","White / Caucasian","Woman",60,0,1,"2Liberal",2,-2,"Democrat",1,0,0,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
1,0,1,1,1,1,0,0,4,"Zadie Smith","J.R.R. Tolkien","Isabel Allende","Lucy Maud","Jane Austen","Neil Gaiman","Joyce Carol Oates","Black or African American","Woman",47,0,0,"1Extremely liberal",1,-3,"Democrat",1,0,0,1.87954307606929,1.91835812181299,1.80368441784807,1.87977205719587,1.87033941823155,-1.05428233171832,2.37981499164887,-0.98644856531813,0.113028031537471,143
0,1,1,1,0,1,0,1,2,"Nathaniel Hawthorne","J.D. Salinger","Jack London","Zadie Smith","John Steinbeck","Joyce Carol Oates","Kurt Vonnegut","White / Caucasian","Woman",34,0,1,"6Conservative",6,2,"Republican",0,0,1,0.86732662289707,0.371576179084803,0.801360480918401,0.329306884029121,0.592392541732349,1.22048018990877,1.8106303018328,1.93109354222961,1.65406801132373,143
1,1,0,1,0,1,0,0,2,"Michael Crichton","Isabel Allende","Neil Gaiman","Zadie Smith","George Saunders","Ian McEwan","Cormac McCarthy","American Indian or Alaskan Native","Woman",30,0,0,"2Liberal",2,-2,"Democrat",1,0,0,0.86732662289707,-0.144017801824592,0.801360480918401,-0.187514840359795,0.334288615407771,0.0830989290952237,1.24144561201673,-0.402940143808582,0.307201465767792,143
1,1,0,1,1,0,0,1,3,"Jorge Luis Borges","Isabel Allende","Zadie Smith","Sylvia Plath","F. Scott Fitzgerald","Michael Crichton","Jane Austen","White / Caucasian","Man",34,1,1,"6Conservative",6,2,"Republican",0,0,1,1.87954307606929,1.91835812181299,1.80368441784807,1.87977205719587,1.87033941823155,2.35786145072232,2.37981499164887,2.51460196373916,2.41742613537011,143
1,1,1,0,0,0,1,1,1,"Charles Dickens","George Orwell","Herman Melville","Ernest Hemingway","Jane Austen","Jack London","J.D. Salinger","White / Caucasian","Man",41,1,1,"3Slightly liberal",3,-1,"Independent",0,1,0,-0.650998056861259,-1.17520576364338,-0.702125424476108,-0.70433656474871,-0.808166452432364,-1.05428233171832,-0.466108457431466,-0.402940143808582,-0.641110310986124,143
1,0,1,1,0,1,0,1,3,"Sylvia Plath","Jane Austen","George Orwell","Cormac McCarthy","Kurt Vonnegut","Zadie Smith","Ray Bradbury","White / Caucasian","Non-binary",33,0,1,"1Extremely liberal",1,-3,"Independent",0,1,0,0.361218396310961,-1.17520576364338,0.300198512453565,-1.22115828913763,-0.43373678600412,0.651789559501998,0.672260922200667,-0.98644856531813,0.112533972128178,143
1,1,0,1,0,1,0,0,0,"J.R.R. Tolkien","J.D. Salinger","Michael Crichton","Ray Bradbury","Kurt Vonnegut","John Steinbeck","Neil Gaiman","White / Caucasian","Man",28,1,1,"6Conservative",6,2,"Republican",0,0,1,0.361218396310961,-1.17520576364338,0.300198512453565,0.329306884029121,-0.0461204927124338,-0.48559170131155,-1.03529314724753,-0.98644856531813,-0.835777804625737,143
1,0,1,1,1,1,1,0,1,"Cormac McCarthy","Ray Bradbury","Kurt Vonnegut","F. Scott Fitzgerald","George Orwell","Jane Austen","Isabel Allende","White / Caucasian","Man",67,1,1,"3Slightly liberal",3,-1,"Independent",0,1,0,0.361218396310961,-0.144017801824592,0.801360480918401,1.36295033280695,0.59537785205293,0.0830989290952237,0.1030762323846,0.764076699210513,0.316750620230112,143
1,0,1,1,1,0,0,1,0,"John Steinbeck","George Orwell","Ernest Hemingway","Charles Dickens","F. Scott Fitzgerald","J.D. Salinger","Sylvia Plath","Hispanic / Latinx","Man",35,1,0,"1Extremely liberal",1,-3,"Democrat",1,0,0,-1.15710628344737,1.40276414090359,1.80368441784807,1.87977205719587,0.982278583125041,-1.05428233171832,0.672260922200667,-0.98644856531813,-0.456156658278596,143
0,1,1,1,0,1,0,1,2,"Charles Dickens","J.R.R. Tolkien","Jane Austen","Lucy Maud","F. Scott Fitzgerald","J.D. Salinger","Ray Bradbury","White / Caucasian","Woman",35,0,1,"5Slightly conservative",5,1,"Republican",0,0,1,1.37343484948318,-0.659611782733986,-0.702125424476108,-0.187514840359795,-0.0439542995216772,0.651789559501998,0.1030762323846,1.93109354222961,0.895319778038735,143
0,1,1,1,0,0,0,1,2,"Ernest Hemingway","F. Scott Fitzgerald","Charles Dickens","J.D. Salinger","Zadie Smith","Jane Austen","Nathaniel Hawthorne","White / Caucasian","Woman",54,0,1,"2Liberal",2,-2,"Democrat",1,0,0,1.87954307606929,-1.17520576364338,-1.20328739294094,-1.22115828913763,-0.430027092413165,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
0,1,1,1,1,1,1,0,2,"Jane Austen","Ray Bradbury","J.D. Salinger","Jack London","Ernest Hemingway","Joyce Carol Oates","Isabel Allende","White / Caucasian","Woman",67,0,1,"2Liberal",2,-2,"Democrat",1,0,0,1.87954307606929,-0.144017801824592,-0.200963456011272,-0.70433656474871,0.207556313371179,-1.05428233171832,0.672260922200667,-0.402940143808582,-0.261653851108746,143
0,1,1,1,0,1,1,1,3,"Lucy Maud","J.D. Salinger","Isabel Allende","J.R.R. Tolkien","Joyce Carol Oates","Charles Dickens","Gabriel Garcia Marquez","White / Caucasian","Man",48,1,1,"4Moderate; middle of the road",4,0,"Republican",0,0,1,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
0,1,1,1,1,1,0,0,0,"George Orwell","Neil Gaiman","Charles Dickens","Kurt Vonnegut","John Steinbeck","Michael Crichton","Joyce Carol Oates","White / Caucasian","Man",39,1,1,"5Slightly conservative",5,1,"Independent",0,1,0,-0.650998056861259,0.371576179084803,-0.702125424476108,0.329306884029121,-0.163060104555861,0.651789559501998,-0.466108457431466,-0.402940143808582,-0.0724196805793502,143
0,1,1,1,1,0,0,0,2,"Ian McEwan","Jane Austen","Ray Bradbury","Cormac McCarthy","Sylvia Plath","George Orwell","Zadie Smith","White / Caucasian","Woman",31,0,1,"2Liberal",2,-2,"Independent",0,1,0,0.361218396310961,0.887170159994198,0.801360480918401,0.846128608418036,0.723969411410399,0.651789559501998,0.1030762323846,0.180568277700965,0.311811356529188,143
0,1,1,1,0,0,0,1,0,"Cormac McCarthy","J.D. Salinger","J.R.R. Tolkien","Ernest Hemingway","Ray Bradbury","Charles Dickens","Nathaniel Hawthorne","Black or African American","Woman",43,0,0,"7Extremely conservative",7,3,"Republican",0,0,1,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
0,1,1,1,0,0,0,0,3,"Lucy Maud","Michael Crichton","John Steinbeck","J.R.R. Tolkien","Joyce Carol Oates","Isabel Allende","Jorge Luis Borges","White / Caucasian","Man",41,1,1,"7Extremely conservative",7,3,"Republican",0,0,1,0.361218396310961,0.371576179084803,0.300198512453565,0.329306884029121,0.340574992969612,0.651789559501998,0.672260922200667,0.764076699210513,0.696042393637726,143
1,1,1,0,0,0,1,1,0,"John Steinbeck","J.D. Salinger","Ray Bradbury","J.R.R. Tolkien","Herman Melville","George Orwell","Charles Dickens","Asian / Pacific Islander","Man",45,1,0,"6Conservative",6,2,"Republican",0,0,1,0.361218396310961,-1.17520576364338,-1.20328739294094,-1.22115828913763,-0.809608262352747,0.651789559501998,2.37981499164887,-0.98644856531813,0.681718661944245,143
1,1,1,0,0,0,0,1,0,"Ray Bradbury","George Orwell","Jack London","J.R.R. Tolkien","Herman Melville","Charles Dickens","Nathaniel Hawthorne","White / Caucasian","Man",76,1,1,"7Extremely conservative",7,3,"Republican",0,0,1,-0.650998056861259,-1.17520576364338,-1.20328739294094,-0.70433656474871,-0.933456944548573,-1.05428233171832,-1.03529314724753,-0.402940143808582,-0.830838540924813,143
1,1,1,0,0,0,1,1,2,"Nathaniel Hawthorne","Cormac McCarthy","Sylvia Plath","Isabel Allende","George Orwell","Jack London","F. Scott Fitzgerald","Black or African American","Man",29,1,0,"6Conservative",6,2,"Republican",0,0,1,0.86732662289707,0.887170159994198,0.801360480918401,0.846128608418036,0.850496468056926,1.22048018990877,1.24144561201673,0.180568277700965,0.88083135987549,143
1,0,1,1,1,1,1,0,1,"J.R.R. Tolkien","Kurt Vonnegut","George Orwell","Jane Austen","Ray Bradbury","Michael Crichton","Isabel Allende","White / Caucasian","Woman",34,0,1,"2Liberal",2,-2,"Democrat",1,0,0,-1.15710628344737,1.40276414090359,0.801360480918401,0.846128608418036,0.473286736698165,-1.05428233171832,1.24144561201673,-0.98644856531813,-0.266428428339907,143
0,1,1,1,0,1,1,1,0,"Herman Melville","Jorge Luis Borges","Kurt Vonnegut","Gabriel Garcia Marquez","Ray Bradbury","Charles Dickens","J.R.R. Tolkien","White / Caucasian","Woman",35,0,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,-0.650998056861259,0.371576179084803,1.30252244938324,0.329306884029121,0.338101863908976,-1.05428233171832,-0.466108457431466,-0.402940143808582,-0.641110310986124,143
0,1,1,1,1,1,0,0,1,"Charles Dickens","J.R.R. Tolkien","Neil Gaiman","George Orwell","F. Scott Fitzgerald","Isabel Allende","Joyce Carol Oates","White / Caucasian","Man",26,1,1,"7Extremely conservative",7,3,"Republican",0,0,1,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
1,0,1,1,0,1,0,1,2,"George Orwell","Kurt Vonnegut","Ernest Hemingway","J.R.R. Tolkien","Lucy Maud","Isabel Allende","Ray Bradbury","White / Caucasian","Man",58,1,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
1,1,1,0,0,0,0,1,0,"George Orwell","Ray Bradbury","J.R.R. Tolkien","Charles Dickens","John Steinbeck","Nathaniel Hawthorne","Ernest Hemingway","White / Caucasian","Man",68,1,1,"5Slightly conservative",5,1,"Independent",0,1,0,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
