"treatment","men_pool","cond","pool","female_pick","base_gender","tech_pick","choice-1","choice-2","choice-3","choice-4","choice-5","choice-6","choice-7","race","gender","age","fair1_num","fair2_num","fair3_num","fairness","I1_num","I2_num","I3_num","I4_num","internal_motivation","E1_num","E2_num","E3_num","external_motivation","num_excluded_total"
0,1,"control","men",0,3,0,"Leah Busque (Founder of TaskRabbit)","Mary Barra (CEO of General Motors)","Tim Cook (CEO of Apple)","Whitney Wolfe Herd (Founder of Bumble)","Phil Knight (Co-founder of Nike)","Howard Schultz (Founder of Starbucks)","Satya Nadella (CEO of Microsoft)","White / Caucasian","Woman",25,3,2,3,2.66666666666667,2,3,3,3,2.75,2,2,2,2,68
0,1,"control","men",0,1,0,"Warren Buffett (CEO of Berkshire Hathaway)","Jeff Bezos (Founder of Amazon)","Lisa Su (CEO of AMD)","Jensen Huang (CEO of NVIDIA)","Howard Schultz (Founder of Starbucks)","Lloyd Blankfein (Former CEO of Goldman Sachs)","Larry Page (Co-founder of Google)","Asian / Pacific Islander","Man",44,1,1,1,1,1,1,1,1,1,1,1,1,1,68
1,0,"treat","women",1,5,0,"Larry Page (Co-founder of Google)","Mary Barra (CEO of General Motors)","Lisa Su (CEO of AMD)","Jane Fraser (CEO of Citigroup)","Christine Leahy (CEO of CDW)","Carol Tomé (CEO of UPS)","Oprah Winfrey (Founder of OWN)","Asian / Pacific Islander","Man",25,7,6,7,6.66666666666667,6,5,4,5,5,6,6,6,6,68
1,0,"treat","women",0,6,0,"Arianna Huffington (Founder of Thrive Global)","Jessica Alba (Founder of The Honest Company)","Whitney Wolfe Herd (Founder of Bumble)","Gail Boudreaux (CEO of Elevance Health)","Kendra Scott (Founder of Kendra Scott)","Oprah Winfrey (Founder of OWN)","Phil Knight (Co-founder of Nike)","White / Caucasian","Woman",32,5,5,3,4.33333333333333,4,5,5,5,4.75,4,4,3,3.66666666666667,68
1,1,"treat","men",1,0,0,"Satya Nadella (CEO of Microsoft)","Bill Gates (Co-founder of Microsoft)","Jensen Huang (CEO of NVIDIA)","Phil Knight (Co-founder of Nike)","Lloyd Blankfein (Former CEO of Goldman Sachs)","Jamie Dimon (CEO of JPMorgan Chase)","Kendra Scott (Founder of Kendra Scott)","Asian / Pacific Islander","Woman",26,7,7,7,7,7,7,7,7,7,7,7,5,6.33333333333333,68
1,1,"treat","men",0,2,0,"Daymond John (Founder of FUBU)","Andy Jassy (CEO of Amazon)","Jane Fraser (CEO of Citigroup)","Mary Barra (CEO of General Motors)","Jamie Dimon (CEO of JPMorgan Chase)","Michael Bloomberg (Co-founder of Bloomberg LP)","Larry Page (Co-founder of Google)","Hispanic / Latinx","Woman",48,1,2,2,1.66666666666667,6,3,5,2,4,6,5,4,5,68
0,0,"control","women",1,3,0,"Sundar Pichai (CEO of Alphabet Inc.)","Tim Cook (CEO of Apple)","Phil Knight (Co-founder of Nike)","Arianna Huffington (Founder of Thrive Global)","Christine Leahy (CEO of CDW)","Jane Fraser (CEO of Citigroup)","Oprah Winfrey (Founder of OWN)","White / Caucasian","Woman",46,5,5,5,5,5,5,5,5,5,5,5,5,5,68
0,0,"control","women",1,4,0,"Michele Buck (CEO of Hershey)","Carol Tomé (CEO of UPS)","Julia Hartz (Co-founder of EventBrite)","Jessica Alba (Founder of The Honest Company)","Larry Page (Co-founder of Google)","Daymond John (Founder of FUBU)","Mary Barra (CEO of General Motors)","White / Caucasian","Woman",45,1,1,1,1,1,2,1,1,1.25,1,2,1,1.33333333333333,68
1,1,"treat","men",1,0,0,"Bill Gates (Co-founder of Microsoft)","Sundar Pichai (CEO of Alphabet Inc.)","Tim Cook (CEO of Apple)","Mark Zuckerberg (Co-founder of Facebook)","Jamie Dimon (CEO of JPMorgan Chase)","Jeff Bezos (Founder of Amazon)","Mary Barra (CEO of General Motors)","White / Caucasian","Man",26,1,1,1,1,4,1,1,2,2,3,5,1,3,68
1,1,"treat","men",1,0,0,"Satya Nadella (CEO of Microsoft)","Warren Buffett (CEO of Berkshire Hathaway)","Sundar Pichai (CEO of Alphabet Inc.)","Michael Bloomberg (Co-founder of Bloomberg LP)","Lloyd Blankfein (Former CEO of Goldman Sachs)","Jensen Huang (CEO of NVIDIA)","Jane Fraser (CEO of Citigroup)","Hispanic / Latinx","Man",53,3,3,2,2.66666666666667,5,5,2,3,3.75,3,3,2,2.66666666666667,68
0,0,"control","women",1,4,0,"Tim Cook (CEO of Apple)","Jane Fraser (CEO of Citigroup)","Warren Buffett (CEO of Berkshire Hathaway)","Oprah Winfrey (Founder of OWN)","Jessica Alba (Founder of The Honest Company)","Kate Johnson (CEO of Lumen Technologies)","Lisa Su (CEO of AMD)","Asian / Pacific Islander","Woman",50,4,4,4,4,6,7,7,7,6.75,6,2,6,4.66666666666667,68
0,0,"control","women",1,4,0,"Whitney Wolfe Herd (Founder of Bumble)","Tim Cook (CEO of Apple)","Kendra Scott (Founder of Kendra Scott)","Sara Blakely (Founder of Spanx)","Carol Tomé (CEO of UPS)","Phil Knight (Co-founder of Nike)","Gail Boudreaux (CEO of Elevance Health)","Hispanic / Latinx","Man",45,4,4,4,4,4,4,4,4,4,4,4,4,4,68
1,0,"treat","women",1,3,0,"Warren Buffett (CEO of Berkshire Hathaway)","Kate Johnson (CEO of Lumen Technologies)","Larry Page (Co-founder of Google)","Carol Tomé (CEO of UPS)","Daymond John (Founder of FUBU)","Lisa Su (CEO of AMD)","Leah Busque (Founder of TaskRabbit)","Black or African American","Man",34,2,4,3,3,2,4,3,2,2.75,1,1,1,1,68
1,1,"treat","men",1,1,0,"Warren Buffett (CEO of Berkshire Hathaway)","Satya Nadella (CEO of Microsoft)","Kendra Scott (Founder of Kendra Scott)","Jensen Huang (CEO of NVIDIA)","Michael Bloomberg (Co-founder of Bloomberg LP)","Sundar Pichai (CEO of Alphabet Inc.)","Jane Fraser (CEO of Citigroup)","Asian / Pacific Islander","Woman",22,7,2,7,5.33333333333333,6,7,7,3,5.75,7,6,7,6.66666666666667,68
1,0,"treat","women",0,3,0,"Larry Page (Co-founder of Google)","Sundar Pichai (CEO of Alphabet Inc.)","Kate Johnson (CEO of Lumen Technologies)","Arianna Huffington (Founder of Thrive Global)","Carol Tomé (CEO of UPS)","Warren Buffett (CEO of Berkshire Hathaway)","Daymond John (Founder of FUBU)","White / Caucasian","Man",68,5,4,5,4.66666666666667,1,6,4,5,4,4,5,1,3.33333333333333,68
0,1,"control","men",1,1,0,"Kendra Scott (Founder of Kendra Scott)","Satya Nadella (CEO of Microsoft)","Richard Branson (Founder of Virgin Group)","Warren Buffett (CEO of Berkshire Hathaway)","Lloyd Blankfein (Former CEO of Goldman Sachs)","Bill Gates (Co-founder of Microsoft)","Lisa Su (CEO of AMD)","White / Caucasian","Man",29,4,4,5,4.33333333333333,5,4,4,4,4.25,4,5,4,4.33333333333333,68
0,0,"control","women",1,3,0,"Arianna Huffington (Founder of Thrive Global)","Tim Cook (CEO of Apple)","Phil Knight (Co-founder of Nike)","Jessica Alba (Founder of The Honest Company)","Kate Johnson (CEO of Lumen Technologies)","Daymond John (Founder of FUBU)","Whitney Wolfe Herd (Founder of Bumble)","Asian / Pacific Islander","Man",33,2,4,6,4,6,4,7,7,6,2,1,1,1.33333333333333,68
0,1,"control","men",0,1,0,"Satya Nadella (CEO of Microsoft)","Warren Buffett (CEO of Berkshire Hathaway)","Howard Schultz (Founder of Starbucks)","Sundar Pichai (CEO of Alphabet Inc.)","Mary Barra (CEO of General Motors)","Richard Branson (Founder of Virgin Group)","Michael Bloomberg (Co-founder of Bloomberg LP)","White / Caucasian","Man",35,1,1,1,1,6,1,1,1,2.25,6,1,2,3,68
0,1,"control","men",0,0,0,"Bill Gates (Co-founder of Microsoft)","Richard Branson (Founder of Virgin Group)","Warren Buffett (CEO of Berkshire Hathaway)","Jeff Bezos (Founder of Amazon)","Michael Bloomberg (Co-founder of Bloomberg LP)","Jensen Huang (CEO of NVIDIA)","Larry Page (Co-founder of Google)","White / Caucasian","Man",52,1,1,1,1,1,1,1,1,1,1,1,1,1,68
1,0,"treat","women",0,4,0,"Phil Knight (Co-founder of Nike)","Carol Tomé (CEO of UPS)","Michele Buck (CEO of Hershey)","Tim Cook (CEO of Apple)","Mary Barra (CEO of General Motors)","Jane Fraser (CEO of Citigroup)","Larry Page (Co-founder of Google)","White / Caucasian","Woman",23,3,2,3,2.66666666666667,6,2,3,3,3.5,4,6,4,4.66666666666667,68
1,0,"treat","women",0,5,0,"Arianna Huffington (Founder of Thrive Global)","Gail Boudreaux (CEO of Elevance Health)","Kate Johnson (CEO of Lumen Technologies)","Larry Page (Co-founder of Google)","Leah Busque (Founder of TaskRabbit)","Whitney Wolfe Herd (Founder of Bumble)","Sundar Pichai (CEO of Alphabet Inc.)","White / Caucasian","Woman",68,1,1,1,1,1,1,1,1,1,1,1,1,1,68
0,0,"control","women",0,5,0,"Arianna Huffington (Founder of Thrive Global)","Carol Tomé (CEO of UPS)","Larry Page (Co-founder of Google)","Oprah Winfrey (Founder of OWN)","Melanie Perkins (Founder of Canva)","Michele Buck (CEO of Hershey)","Daymond John (Founder of FUBU)","White / Caucasian","Woman",51,2,3,5,3.33333333333333,2,5,2,3,3,1,3,1,1.66666666666667,68
0,0,"control","women",1,4,0,"Arianna Huffington (Founder of Thrive Global)","Carol Tomé (CEO of UPS)","Jessica Alba (Founder of The Honest Company)","Melanie Perkins (Founder of Canva)","Phil Knight (Co-founder of Nike)","Tim Cook (CEO of Apple)","Kate Johnson (CEO of Lumen Technologies)","Asian / Pacific Islander","Woman",40,1,1,1,1,1,1,1,4,1.75,1,1,1,1,68
0,1,"control","men",1,3,0,"Bill Gates (Co-founder of Microsoft)","Lisa Su (CEO of AMD)","Satya Nadella (CEO of Microsoft)","Mary Barra (CEO of General Motors)","Sundar Pichai (CEO of Alphabet Inc.)","Whitney Wolfe Herd (Founder of Bumble)","Jane Fraser (CEO of Citigroup)","White / Caucasian","Woman",32,6,2,6,4.66666666666667,6,6,6,6,6,2,2,2,2,68
1,1,"treat","men",0,0,0,"Brian Moynihan (CEO of Bank of America)","Bill Gates (Co-founder of Microsoft)","Jeff Bezos (Founder of Amazon)","Tim Cook (CEO of Apple)","Mark Zuckerberg (Co-founder of Facebook)","Larry Page (Co-founder of Google)","Satya Nadella (CEO of Microsoft)","Black or African American","Woman",30,6,5,6,5.66666666666667,7,7,6,6,6.5,6,6,6,6,68
0,0,"control","women",1,3,0,"Carol Tomé (CEO of UPS)","Jane Fraser (CEO of Citigroup)","Larry Page (Co-founder of Google)","Phil Knight (Co-founder of Nike)","Tim Cook (CEO of Apple)","Kate Johnson (CEO of Lumen Technologies)","Arianna Huffington (Founder of Thrive Global)","White / Caucasian","Woman",73,1,1,1,1,1,1,1,3,1.5,1,1,1,1,68
1,1,"treat","men",0,3,0,"Kendra Scott (Founder of Kendra Scott)","Brian Moynihan (CEO of Bank of America)","Lisa Su (CEO of AMD)","Phil Knight (Co-founder of Nike)","Satya Nadella (CEO of Microsoft)","Leah Busque (Founder of TaskRabbit)","Bill Gates (Co-founder of Microsoft)","Hispanic / Latinx","Man",50,6,4,4,4.66666666666667,6,6,7,5,6,6,5,4,5,68
0,1,"control","men",0,0,0,"Michael Bloomberg (Co-founder of Bloomberg LP)","Warren Buffett (CEO of Berkshire Hathaway)","Bill Gates (Co-founder of Microsoft)","Andy Jassy (CEO of Amazon)","Tim Cook (CEO of Apple)","Satya Nadella (CEO of Microsoft)","Larry Page (Co-founder of Google)","White / Caucasian","Woman",48,2,2,2,2,5,2,2,2,2.75,2,2,2,2,68
0,1,"control","men",0,1,0,"Warren Buffett (CEO of Berkshire Hathaway)","Tim Cook (CEO of Apple)","Larry Page (Co-founder of Google)","Jamie Dimon (CEO of JPMorgan Chase)","Bill Gates (Co-founder of Microsoft)","Mary Barra (CEO of General Motors)","Richard Branson (Founder of Virgin Group)","White / Caucasian","Woman",50,2,2,3,2.33333333333333,2,2,3,2,2.25,3,3,2,2.66666666666667,68
1,0,"treat","women",0,3,0,"Sundar Pichai (CEO of Alphabet Inc.)","Tim Cook (CEO of Apple)","Linda Yaccarino (CEO of X)","Carol Tomé (CEO of UPS)","Warren Buffett (CEO of Berkshire Hathaway)","Mary Barra (CEO of General Motors)","Phil Knight (Co-founder of Nike)","White / Caucasian","Man",29,2,2,2,2,2,2,2,2,2,2,2,2,2,68
1,0,"treat","women",1,3,0,"Jane Fraser (CEO of Citigroup)","Kate Johnson (CEO of Lumen Technologies)","Larry Page (Co-founder of Google)","Warren Buffett (CEO of Berkshire Hathaway)","Mary Barra (CEO of General Motors)","Tim Cook (CEO of Apple)","Carol Tomé (CEO of UPS)","White / Caucasian","Woman",37,1,1,1,1,1,1,1,1,1,1,1,1,1,68
0,1,"control","men",0,2,0,"Lisa Su (CEO of AMD)","Phil Knight (Co-founder of Nike)","Richard Branson (Founder of Virgin Group)","Sundar Pichai (CEO of Alphabet Inc.)","Jamie Dimon (CEO of JPMorgan Chase)","Leah Busque (Founder of TaskRabbit)","Jeff Bezos (Founder of Amazon)","White / Caucasian","Man",35,7,7,7,7,5,3,6,3,4.25,3,5,6,4.66666666666667,68
1,1,"treat","men",0,2,0,"Warren Buffett (CEO of Berkshire Hathaway)","Daymond John (Founder of FUBU)","Kendra Scott (Founder of Kendra Scott)","Richard Branson (Founder of Virgin Group)","Whitney Wolfe Herd (Founder of Bumble)","Bill Gates (Co-founder of Microsoft)","Phil Knight (Co-founder of Nike)","White / Caucasian","Woman",35,2,4,2,2.66666666666667,3,4,4,6,4.25,5,1,4,3.33333333333333,68
1,1,"treat","men",1,2,0,"Jensen Huang (CEO of NVIDIA)","Lisa Su (CEO of AMD)","Mary Barra (CEO of General Motors)","Lloyd Blankfein (Former CEO of Goldman Sachs)","Jamie Dimon (CEO of JPMorgan Chase)","Warren Buffett (CEO of Berkshire Hathaway)","Whitney Wolfe Herd (Founder of Bumble)","White / Caucasian","Man",49,2,2,2,2,2,5,2,2,2.75,2,1,2,1.66666666666667,68
1,1,"treat","men",1,1,0,"Bill Gates (Co-founder of Microsoft)","Warren Buffett (CEO of Berkshire Hathaway)","Michael Bloomberg (Co-founder of Bloomberg LP)","Mary Barra (CEO of General Motors)","Lloyd Blankfein (Former CEO of Goldman Sachs)","Larry Page (Co-founder of Google)","Jane Fraser (CEO of Citigroup)","Asian / Pacific Islander","Woman",32,5,5,6,5.33333333333333,6,4,4,7,5.25,3,5,7,5,68
1,0,"treat","women",1,3,0,"Warren Buffett (CEO of Berkshire Hathaway)","Phil Knight (Co-founder of Nike)","Kendra Scott (Founder of Kendra Scott)","Gail Boudreaux (CEO of Elevance Health)","Daymond John (Founder of FUBU)","Christine Leahy (CEO of CDW)","Whitney Wolfe Herd (Founder of Bumble)","White / Caucasian","Man",67,2,2,2,2,2,2,2,2,2,2,2,2,2,68
0,0,"control","women",1,4,0,"Carol Tomé (CEO of UPS)","Larry Page (Co-founder of Google)","Mary Barra (CEO of General Motors)","Sundar Pichai (CEO of Alphabet Inc.)","Michele Buck (CEO of Hershey)","Linda Yaccarino (CEO of X)","Lisa Su (CEO of AMD)","White / Caucasian","Man",32,3,4,3,3.33333333333333,3,5,3,3,3.5,5,4,4,4.33333333333333,68
0,0,"control","women",0,3,0,"Larry Page (Co-founder of Google)","Tim Cook (CEO of Apple)","Warren Buffett (CEO of Berkshire Hathaway)","Melanie Perkins (Founder of Canva)","Gail Boudreaux (CEO of Elevance Health)","Linda Yaccarino (CEO of X)","Phil Knight (Co-founder of Nike)","White / Caucasian","Man",36,5,2,6,4.33333333333333,2,5,5,5,4.25,2,2,3,2.33333333333333,68
0,1,"control","men",0,0,0,"Warren Buffett (CEO of Berkshire Hathaway)","Michael Bloomberg (Co-founder of Bloomberg LP)","Jamie Dimon (CEO of JPMorgan Chase)","Jeff Bezos (Founder of Amazon)","Bill Gates (Co-founder of Microsoft)","Andy Jassy (CEO of Amazon)","Brian Moynihan (CEO of Bank of America)","White / Caucasian","Woman",65,4,4,4,4,2,4,6,4,4,2,2,2,2,68
1,0,"treat","women",0,4,0,"Mary Barra (CEO of General Motors)","Warren Buffett (CEO of Berkshire Hathaway)","Jessica Alba (Founder of The Honest Company)","Jane Fraser (CEO of Citigroup)","Sara Blakely (Founder of Spanx)","Tim Cook (CEO of Apple)","Larry Page (Co-founder of Google)","White / Caucasian","Woman",22,3,2,1,2,4,1,3,2,2.5,2,2,2,2,68
1,1,"treat","men",0,2,0,"Whitney Wolfe Herd (Founder of Bumble)","Larry Page (Co-founder of Google)","Kendra Scott (Founder of Kendra Scott)","Howard Schultz (Founder of Starbucks)","Richard Branson (Founder of Virgin Group)","Warren Buffett (CEO of Berkshire Hathaway)","Satya Nadella (CEO of Microsoft)","Hispanic / Latinx","Woman",33,6,6,7,6.33333333333333,6,6,7,6,6.25,5,6,6,5.66666666666667,68
0,0,"control","women",1,5,0,"Whitney Wolfe Herd (Founder of Bumble)","Melanie Perkins (Founder of Canva)","Leah Busque (Founder of TaskRabbit)","Jessica Alba (Founder of The Honest Company)","Carol Tomé (CEO of UPS)","Larry Page (Co-founder of Google)","Arianna Huffington (Founder of Thrive Global)","Hispanic / Latinx","Woman",38,1,1,1,1,1,1,1,1,1,1,1,1,1,68
0,1,"control","men",0,1,0,"Tim Cook (CEO of Apple)","Warren Buffett (CEO of Berkshire Hathaway)","Bill Gates (Co-founder of Microsoft)","Jeff Bezos (Founder of Amazon)","Lisa Su (CEO of AMD)","Howard Schultz (Founder of Starbucks)","Mark Zuckerberg (Co-founder of Facebook)","White / Caucasian","Man",27,1,1,7,3,1,1,1,1,1,1,1,1,1,68
0,0,"control","women",1,2,0,"Larry Page (Co-founder of Google)","Lisa Su (CEO of AMD)","Michele Buck (CEO of Hershey)","Phil Knight (Co-founder of Nike)","Tim Cook (CEO of Apple)","Warren Buffett (CEO of Berkshire Hathaway)","Whitney Wolfe Herd (Founder of Bumble)","White / Caucasian","Man",30,1,1,1,1,1,1,1,1,1,1,1,1,1,68
1,1,"treat","men",1,0,0,"Larry Page (Co-founder of Google)","Bill Gates (Co-founder of Microsoft)","Brian Moynihan (CEO of Bank of America)","Phil Knight (Co-founder of Nike)","Michael Bloomberg (Co-founder of Bloomberg LP)","Jensen Huang (CEO of NVIDIA)","Mary Barra (CEO of General Motors)","White / Caucasian","Woman",40,5,7,4,5.33333333333333,7,7,2,2,4.5,4,2,1,2.33333333333333,68
1,1,"treat","men",0,1,0,"Larry Page (Co-founder of Google)","Phil Knight (Co-founder of Nike)","Satya Nadella (CEO of Microsoft)","Kendra Scott (Founder of Kendra Scott)","Jamie Dimon (CEO of JPMorgan Chase)","Jeff Bezos (Founder of Amazon)","Brian Moynihan (CEO of Bank of America)","White / Caucasian","Woman",48,6,7,7,6.66666666666667,5,5,7,6,5.75,7,6,7,6.66666666666667,68
1,0,"treat","women",1,2,0,"Carol Tomé (CEO of UPS)","Larry Page (Co-founder of Google)","Mary Barra (CEO of General Motors)","Tim Cook (CEO of Apple)","Sundar Pichai (CEO of Alphabet Inc.)","Warren Buffett (CEO of Berkshire Hathaway)","Jessica Alba (Founder of The Honest Company)","White / Caucasian","Man",58,4,4,5,4.33333333333333,3,5,5,4,4.25,3,3,3,3,68
1,0,"treat","women",1,2,0,"Daymond John (Founder of FUBU)","Sara Blakely (Founder of Spanx)","Warren Buffett (CEO of Berkshire Hathaway)","Phil Knight (Co-founder of Nike)","Larry Page (Co-founder of Google)","Carol Tomé (CEO of UPS)","Christine Leahy (CEO of CDW)","White / Caucasian","Man",41,6,5,6,5.66666666666667,4,6,6,4,5,1,3,1,1.66666666666667,68
0,1,"control","men",1,1,0,"Andy Jassy (CEO of Amazon)","Larry Page (Co-founder of Google)","Phil Knight (Co-founder of Nike)","Michael Bloomberg (Co-founder of Bloomberg LP)","Kendra Scott (Founder of Kendra Scott)","Satya Nadella (CEO of Microsoft)","Jane Fraser (CEO of Citigroup)","Black or African American","Man",46,5,5,6,5.33333333333333,4,6,4,5,4.75,5,5,6,5.33333333333333,68
1,0,"treat","women",1,4,0,"Arianna Huffington (Founder of Thrive Global)","Larry Page (Co-founder of Google)","Lisa Su (CEO of AMD)","Sundar Pichai (CEO of Alphabet Inc.)","Julia Hartz (Co-founder of EventBrite)","Whitney Wolfe Herd (Founder of Bumble)","Christine Leahy (CEO of CDW)","White / Caucasian","Woman",28,4,4,4,4,4,4,4,4,4,4,4,4,4,68
0,0,"control","women",0,4,0,"Mary Barra (CEO of General Motors)","Larry Page (Co-founder of Google)","Christine Leahy (CEO of CDW)","Jane Fraser (CEO of Citigroup)","Lisa Su (CEO of AMD)","Warren Buffett (CEO of Berkshire Hathaway)","Sundar Pichai (CEO of Alphabet Inc.)","White / Caucasian","Man",68,4,3,4,3.66666666666667,6,2,4,2,3.5,4,2,4,3.33333333333333,68
1,1,"treat","men",1,0,0,"Jeff Bezos (Founder of Amazon)","Larry Page (Co-founder of Google)","Mark Zuckerberg (Co-founder of Facebook)","Tim Cook (CEO of Apple)","Jamie Dimon (CEO of JPMorgan Chase)","Sundar Pichai (CEO of Alphabet Inc.)","Lisa Su (CEO of AMD)","White / Caucasian","Woman",32,6,5,6,5.66666666666667,6,6,6,6,6,5,2,2,3,68
1,0,"treat","women",1,3,0,"Tim Cook (CEO of Apple)","Michele Buck (CEO of Hershey)","Phil Knight (Co-founder of Nike)","Larry Page (Co-founder of Google)","Sara Blakely (Founder of Spanx)","Kendra Scott (Founder of Kendra Scott)","Oprah Winfrey (Founder of OWN)","Hispanic / Latinx","Woman",31,1,1,1,1,1,6,1,1,2.25,1,1,1,1,68
0,1,"control","men",0,2,0,"Phil Knight (Co-founder of Nike)","Richard Branson (Founder of Virgin Group)","Lisa Su (CEO of AMD)","Daymond John (Founder of FUBU)","Mary Barra (CEO of General Motors)","Howard Schultz (Founder of Starbucks)","Jamie Dimon (CEO of JPMorgan Chase)","Black or African American","Man",39,5,2,5,4,2,2,5,2,2.75,4,3,2,3,68
0,0,"control","women",1,2,0,"Larry Page (Co-founder of Google)","Tim Cook (CEO of Apple)","Sundar Pichai (CEO of Alphabet Inc.)","Linda Yaccarino (CEO of X)","Jane Fraser (CEO of Citigroup)","Phil Knight (Co-founder of Nike)","Carol Tomé (CEO of UPS)","White / Caucasian","Woman",35,2,2,6,3.33333333333333,2,6,6,3,4.25,2,2,2,2,68
0,0,"control","women",1,3,0,"Tim Cook (CEO of Apple)","Phil Knight (Co-founder of Nike)","Oprah Winfrey (Founder of OWN)","Mary Barra (CEO of General Motors)","Jane Fraser (CEO of Citigroup)","Larry Page (Co-founder of Google)","Michele Buck (CEO of Hershey)","White / Caucasian","Woman",29,5,5,7,5.66666666666667,6,7,5,6,6,4,5,4,4.33333333333333,68
1,0,"treat","women",1,2,0,"Tim Cook (CEO of Apple)","Larry Page (Co-founder of Google)","Melanie Perkins (Founder of Canva)","Jane Fraser (CEO of Citigroup)","Sundar Pichai (CEO of Alphabet Inc.)","Daymond John (Founder of FUBU)","Jessica Alba (Founder of The Honest Company)","White / Caucasian","Woman",26,7,6,5,6,6,7,6,6,6.25,7,6,7,6.66666666666667,68
0,1,"control","men",0,6,0,"Whitney Wolfe Herd (Founder of Bumble)","Lisa Su (CEO of AMD)","Leah Busque (Founder of TaskRabbit)","Kendra Scott (Founder of Kendra Scott)","Mary Barra (CEO of General Motors)","Jane Fraser (CEO of Citigroup)","Warren Buffett (CEO of Berkshire Hathaway)","White / Caucasian","Woman",32,1,1,4,2,1,1,1,1,1,1,1,1,1,68
1,1,"treat","men",0,0,0,"Andy Jassy (CEO of Amazon)","Larry Page (Co-founder of Google)","Phil Knight (Co-founder of Nike)","Tim Cook (CEO of Apple)","Mark Zuckerberg (Co-founder of Facebook)","Jeff Bezos (Founder of Amazon)","Satya Nadella (CEO of Microsoft)","Black or African American","Woman",46,6,4,5,5,4,4,4,7,4.75,7,4,4,5,68
1,1,"treat","men",1,3,0,"Tim Cook (CEO of Apple)","Warren Buffett (CEO of Berkshire Hathaway)","Lisa Su (CEO of AMD)","Sundar Pichai (CEO of Alphabet Inc.)","Jane Fraser (CEO of Citigroup)","Kendra Scott (Founder of Kendra Scott)","Leah Busque (Founder of TaskRabbit)","White / Caucasian","Woman",57,6,6,6,6,5,5,5,6,5.25,5,5,3,4.33333333333333,68
0,0,"control","women",1,4,0,"Warren Buffett (CEO of Berkshire Hathaway)","Leah Busque (Founder of TaskRabbit)","Larry Page (Co-founder of Google)","Arianna Huffington (Founder of Thrive Global)","Sara Blakely (Founder of Spanx)","Oprah Winfrey (Founder of OWN)","Carol Tomé (CEO of UPS)","Black or African American","Woman",35,5,2,4,3.66666666666667,2,5,4,4,3.75,2,4,3,3,68
0,1,"control","men",0,2,0,"Bill Gates (Co-founder of Microsoft)","Tim Cook (CEO of Apple)","Mary Barra (CEO of General Motors)","Larry Page (Co-founder of Google)","Lisa Su (CEO of AMD)","Warren Buffett (CEO of Berkshire Hathaway)","Howard Schultz (Founder of Starbucks)","White / Caucasian","Man",53,2,2,2,2,2,2,2,2,2,2,2,2,2,68
1,1,"treat","men",0,0,0,"Bill Gates (Co-founder of Microsoft)","Tim Cook (CEO of Apple)","Warren Buffett (CEO of Berkshire Hathaway)","Richard Branson (Founder of Virgin Group)","Lloyd Blankfein (Former CEO of Goldman Sachs)","Jeff Bezos (Founder of Amazon)","Sundar Pichai (CEO of Alphabet Inc.)","American Indian or Alaskan Native","Man",49,1,1,1,1,1,7,1,1,2.5,1,1,1,1,68
1,1,"treat","men",1,3,0,"Warren Buffett (CEO of Berkshire Hathaway)","Phil Knight (Co-founder of Nike)","Lisa Su (CEO of AMD)","Jane Fraser (CEO of Citigroup)","Andy Jassy (CEO of Amazon)","Kendra Scott (Founder of Kendra Scott)","Leah Busque (Founder of TaskRabbit)","White / Caucasian","Woman",51,6,7,6,6.33333333333333,2,6,3,4,3.75,5,5,6,5.33333333333333,68
0,0,"control","women",0,5,0,"Arianna Huffington (Founder of Thrive Global)","Jessica Alba (Founder of The Honest Company)","Warren Buffett (CEO of Berkshire Hathaway)","Melanie Perkins (Founder of Canva)","Oprah Winfrey (Founder of OWN)","Michele Buck (CEO of Hershey)","Tim Cook (CEO of Apple)","White / Caucasian","Woman",68,5,6,6,5.66666666666667,6,5,5,5,5.25,6,5,5,5.33333333333333,68
0,1,"control","men",1,1,0,"Tim Cook (CEO of Apple)","Andy Jassy (CEO of Amazon)","Whitney Wolfe Herd (Founder of Bumble)","Jamie Dimon (CEO of JPMorgan Chase)","Jensen Huang (CEO of NVIDIA)","Howard Schultz (Founder of Starbucks)","Mary Barra (CEO of General Motors)","White / Caucasian","Man",44,1,1,1,1,1,1,1,1,1,1,1,1,1,68
1,1,"treat","men",0,1,0,"Warren Buffett (CEO of Berkshire Hathaway)","Michael Bloomberg (Co-founder of Bloomberg LP)","Leah Busque (Founder of TaskRabbit)","Lloyd Blankfein (Former CEO of Goldman Sachs)","Andy Jassy (CEO of Amazon)","Satya Nadella (CEO of Microsoft)","Phil Knight (Co-founder of Nike)","White / Caucasian","Man",26,3,4,4,3.66666666666667,2,4,2,5,3.25,4,4,2,3.33333333333333,68
0,0,"control","women",1,5,0,"Sundar Pichai (CEO of Alphabet Inc.)","Sara Blakely (Founder of Spanx)","Carol Tomé (CEO of UPS)","Linda Yaccarino (CEO of X)","Julia Hartz (Co-founder of EventBrite)","Jessica Alba (Founder of The Honest Company)","Mary Barra (CEO of General Motors)","White / Caucasian","Woman",43,1,2,4,2.33333333333333,1,1,1,2,1.25,2,3,1,2,68
