"gender_feedback","forms_shown","sold30m_shown","classic_shown","female_pick","forms_pick","sold30m_pick","classic_pick","base_gender","choice-1","choice-2","choice-3","choice-4","choice-5","choice-6","choice-7","race","gender","age","gender_code","race_code","poli","poli_numeric","poli_centered","poli_party","party_democrat","party_independent","party_republican","internal1Z","internal2Z","internal3Z","internal4Z","internal","external1Z","external2Z","external3Z","external","num_excluded_total"
0,1,1,1,1,1,1,1,0,"Ernest Hemingway","F. Scott Fitzgerald","Cormac McCarthy","Jorge Luis Borges","George Orwell","J.R.R. Tolkien","Lucy Maud","Hispanic / Latinx","Man",27,1,0,"4Moderate; middle of the road",4,0,"Republican",0,0,1,0.360306125380367,0.37128810288406,-0.20030097834936,0.327143307848015,0.214609139440771,0.652032424323613,0.673356005303233,0.183045475559744,0.502811301728864,126
0,1,1,1,0,0,0,0,0,"Neil Gaiman","Ian McEwan","J.D. Salinger","Michael Crichton","Herman Melville","John Steinbeck","George Saunders","Black or African American","Woman",32,0,0,"7Extremely conservative",7,3,"Republican",0,0,1,0.866354054285377,0.886250797591493,1.30195635927084,1.35914112440327,1.10342558388775,1.22050010028143,1.24254958544122,1.93747495376816,1.46684154649693,126
0,1,1,1,1,1,1,0,2,"George Orwell","Sylvia Plath","J.R.R. Tolkien","F. Scott Fitzgerald","Jane Austen","Charles Dickens","Isabel Allende","White / Caucasian","Woman",33,0,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,0.360306125380367,0.37128810288406,1.30195635927084,0.843142216125642,0.719173200915228,-0.484902927592016,-0.465031154972732,0.183045475559744,-0.255629535668335,126
0,1,1,1,0,0,0,1,1,"George Orwell","Michael Crichton","J.R.R. Tolkien","Neil Gaiman","Charles Dickens","Jane Austen","Ernest Hemingway","White / Caucasian","Man",35,1,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
0,1,1,1,0,1,0,1,2,"Gabriel Garcia Marquez","Ernest Hemingway","Zadie Smith","Isabel Allende","Kurt Vonnegut","F. Scott Fitzgerald","Ray Bradbury","Black or African American","Man",55,1,0,"1Extremely liberal",1,-3,"Democrat",1,0,0,-1.15783766133466,0.37128810288406,-0.701053424222761,-1.22085341698487,-0.677114099914557,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
0,1,1,1,0,0,1,1,3,"Jane Austen","Joyce Carol Oates","Lucy Maud","Michael Crichton","George Orwell","Ernest Hemingway","Charles Dickens","Black or African American","Woman",68,0,0,"1Extremely liberal",1,-3,"Democrat",1,0,0,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
1,1,0,1,0,1,0,0,2,"George Orwell","Ray Bradbury","Sylvia Plath","Jane Austen","Ernest Hemingway","F. Scott Fitzgerald","Neil Gaiman","White / Caucasian","Man",25,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,0.866354054285377,0.37128810288406,0.801203913397441,0.327143307848015,0.591497344603723,1.22050010028143,1.24254958544122,1.35266512769868,1.27190493780711,126
0,1,1,1,0,0,1,1,0,"George Orwell","J.D. Salinger","Kurt Vonnegut","J.R.R. Tolkien","Ray Bradbury","Michael Crichton","F. Scott Fitzgerald","Hispanic / Latinx","Woman",29,0,0,"1Extremely liberal",1,-3,"Democrat",1,0,0,-1.15783766133466,0.37128810288406,-1.20180587009616,-0.704854508707238,-0.673302484313501,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
0,1,1,1,0,0,0,1,4,"Isabel Allende","Neil Gaiman","Joyce Carol Oates","Zadie Smith","Sylvia Plath","J.D. Salinger","Nathaniel Hawthorne","White / Caucasian","Man",75,1,1,"2Liberal",2,-2,"Democrat",1,0,0,0.360306125380367,0.886250797591493,0.30045146752404,0.843142216125642,0.597537651655386,1.22050010028143,1.24254958544122,1.35266512769868,1.27190493780711,126
0,1,1,1,0,0,0,1,0,"Michael Crichton","Ray Bradbury","George Orwell","J.R.R. Tolkien","Ernest Hemingway","Ian McEwan","John Steinbeck","White / Caucasian","Man",50,1,1,"4Moderate; middle of the road",4,0,"Democrat",1,0,0,0.360306125380367,-0.143674591823374,-0.20030097834936,-0.188855600429611,-0.0431312613054946,-0.484902927592016,0.673356005303233,-0.401764350509726,-0.0711037575995028,126
0,1,1,1,0,0,0,1,1,"J.R.R. Tolkien","George Orwell","John Steinbeck","J.D. Salinger","Herman Melville","Lucy Maud","Nathaniel Hawthorne","White / Caucasian","Woman",60,0,1,"7Extremely conservative",7,3,"Republican",0,0,1,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
1,0,1,1,1,1,1,1,0,"John Steinbeck","Ernest Hemingway","George Orwell","Herman Melville","Charles Dickens","J.R.R. Tolkien","Lucy Maud","Black or African American","Man",50,1,0,"2Liberal",2,-2,"Democrat",1,0,0,0.866354054285377,0.886250797591493,1.80270880514424,0.843142216125642,1.09961396828669,1.78896777623924,1.24254958544122,1.35266512769868,1.46139416312638,126
0,1,1,1,0,1,1,1,2,"Jane Austen","Charles Dickens","Cormac McCarthy","Michael Crichton","J.R.R. Tolkien","Lucy Maud","George Orwell","Asian / Pacific Islander","Man",27,1,0,"4Moderate; middle of the road",4,0,"Independent",0,1,0,0.360306125380367,0.886250797591493,0.801203913397441,0.843142216125642,0.722725763123736,0.652032424323613,0.673356005303233,0.183045475559744,0.502811301728864,126
1,0,1,1,1,1,1,0,1,"Ray Bradbury","Ernest Hemingway","Jane Austen","Charles Dickens","J.R.R. Tolkien","F. Scott Fitzgerald","Isabel Allende","Asian / Pacific Islander","Man",30,1,0,"2Liberal",2,-2,"Democrat",1,0,0,1.37240198319039,-0.143674591823374,-0.20030097834936,-0.188855600429611,0.20989270314701,0.652032424323613,0.104162425165251,1.93747495376816,0.897889934419006,126
1,1,1,0,0,0,0,1,3,"George Orwell","Jane Austen","Isabel Allende","Lucy Maud","John Steinbeck","Ray Bradbury","Michael Crichton","White / Caucasian","Man",23,1,1,"1Extremely liberal",1,-3,"Independent",0,1,0,-0.145741803524643,-1.17359998123824,0.801203913397441,-0.188855600429611,-0.176748367948764,-0.484902927592016,1.24254958544122,-0.401764350509726,0.118627435779825,126
1,1,1,0,0,1,0,0,1,"Cormac McCarthy","Michael Crichton","Jack London","John Steinbeck","Ray Bradbury","Jane Austen","Neil Gaiman","White / Caucasian","Man",66,1,1,"3Slightly liberal",3,-1,"Independent",0,1,0,0.866354054285377,-1.17359998123824,-0.701053424222761,-1.22085341698487,-0.557288192040122,-0.484902927592016,1.24254958544122,-0.401764350509726,0.118627435779825,126
1,1,0,1,1,1,1,1,1,"George Orwell","J.R.R. Tolkien","Jane Austen","F. Scott Fitzgerald","Charles Dickens","Ray Bradbury","Lucy Maud","White / Caucasian","Woman",32,0,1,"6Conservative",6,2,"Republican",0,0,1,1.37240198319039,0.886250797591493,0.30045146752404,0.327143307848015,0.721561889038484,1.78896777623924,0.104162425165251,1.35266512769868,1.08193177636773,126
1,1,1,0,0,1,0,1,2,"George Orwell","John Steinbeck","Michael Crichton","Zadie Smith","Jack London","Jane Austen","Ray Bradbury","Black or African American","Woman",56,0,0,"2Liberal",2,-2,"Democrat",1,0,0,1.37240198319039,0.37128810288406,0.30045146752404,0.327143307848015,0.592821215361626,0.652032424323613,0.673356005303233,-0.401764350509726,0.30787469303904,126
1,1,1,0,0,0,0,1,1,"Neil Gaiman","Kurt Vonnegut","Charles Dickens","Sylvia Plath","John Steinbeck","Nathaniel Hawthorne","Ernest Hemingway","White / Caucasian","Man",51,1,1,"5Slightly conservative",5,1,"Democrat",1,0,0,-0.651789732429653,-0.658637286530808,-0.701053424222761,-0.704854508707238,-0.679083737972615,-0.484902927592016,-0.465031154972732,-0.401764350509726,-0.450566144358158,126
1,1,0,1,1,0,0,1,2,"Charles Dickens","Jack London","Ernest Hemingway","Herman Melville","Isabel Allende","Sylvia Plath","Jane Austen","White / Caucasian","Woman",53,0,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,1.37240198319039,1.40121349229893,0.801203913397441,1.35914112440327,1.23349012832251,0.652032424323613,1.24254958544122,1.93747495376816,1.27735232117766,126
1,1,0,1,1,1,1,1,2,"Isabel Allende","Charles Dickens","J.R.R. Tolkien","Jane Austen","Ray Bradbury","J.D. Salinger","Lucy Maud","White / Caucasian","Woman",28,0,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,-0.651789732429653,1.40121349229893,1.30195635927084,1.35914112440327,0.852630310885846,0.0835647483657986,1.24254958544122,0.183045475559744,0.50305326978892,126
0,1,1,1,0,1,0,1,5,"Joyce Carol Oates","Zadie Smith","Isabel Allende","Lucy Maud","Sylvia Plath","Neil Gaiman","Ray Bradbury","Black or African American","Woman",52,0,0,"2Liberal",2,-2,"Democrat",1,0,0,-0.651789732429653,-0.658637286530808,-0.701053424222761,-0.704854508707238,-0.679083737972615,-0.484902927592016,-0.465031154972732,-0.401764350509726,-0.450566144358158,126
1,1,1,0,1,0,0,0,2,"Joyce Carol Oates","Neil Gaiman","Michael Crichton","Lucy Maud","George Orwell","Kurt Vonnegut","Zadie Smith","White / Caucasian","Woman",40,0,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,1.37240198319039,1.40121349229893,1.30195635927084,1.35914112440327,1.35867823979086,1.78896777623924,1.8117431655792,1.93747495376816,1.84606196519553,126
0,1,1,1,1,0,0,1,3,"Zadie Smith","Isabel Allende","Charles Dickens","J.R.R. Tolkien","Joyce Carol Oates","Kurt Vonnegut","Jane Austen","Black or African American","Woman",28,0,0,"1Extremely liberal",1,-3,"Democrat",1,0,0,-1.15783766133466,-1.17359998123824,0.30045146752404,1.8751400326809,-0.038961535591992,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
0,1,1,1,1,0,0,0,2,"J.D. Salinger","George Orwell","Sylvia Plath","Ray Bradbury","Isabel Allende","J.R.R. Tolkien","Zadie Smith","Hispanic / Latinx","Woman",30,0,0,"2Liberal",2,-2,"Independent",0,1,0,1.8784499120954,0.886250797591493,1.30195635927084,0.843142216125642,1.22744982127084,-1.05337060354983,1.8117431655792,-0.986574176579196,-0.0760672048499426,126
0,1,1,1,0,1,0,1,1,"Michael Crichton","J.R.R. Tolkien","Neil Gaiman","F. Scott Fitzgerald","Zadie Smith","J.D. Salinger","Herman Melville","Black or African American","Woman",45,0,0,"5Slightly conservative",5,1,"Independent",0,1,0,-1.15783766133466,-1.17359998123824,0.30045146752404,-1.22085341698487,-0.812959898008432,-0.484902927592016,-1.03422473511071,-0.986574176579196,-0.835233946427309,126
0,1,1,1,0,1,0,1,1,"John Steinbeck","Isabel Allende","George Saunders","Nathaniel Hawthorne","Neil Gaiman","J.R.R. Tolkien","Kurt Vonnegut","White / Caucasian","Woman",52,0,1,"6Conservative",6,2,"Republican",0,0,1,1.37240198319039,1.91617618700636,1.30195635927084,1.8751400326809,1.61641864053712,1.78896777623924,2.38093674571718,1.93747495376816,2.03579315857486,126
1,1,1,0,0,0,0,1,3,"George Orwell","Lucy Maud","Joyce Carol Oates","George Saunders","J.R.R. Tolkien","Isabel Allende","Jack London","Asian / Pacific Islander","Man",29,1,0,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-0.145741803524643,-0.143674591823374,-0.20030097834936,-0.188855600429611,-0.169643243531747,0.0835647483657986,0.104162425165251,0.183045475559744,0.123590883030265,126
1,1,0,1,0,0,0,1,1,"J.R.R. Tolkien","Nathaniel Hawthorne","Jane Austen","Jack London","J.D. Salinger","F. Scott Fitzgerald","Michael Crichton","White / Caucasian","Woman",41,0,1,"6Conservative",6,2,"Republican",0,0,1,0.360306125380367,0.37128810288406,1.30195635927084,0.327143307848015,0.590173473845821,0.652032424323613,0.673356005303233,0.767855301629215,0.697747910418687,126
0,1,1,1,0,0,0,1,4,"Kurt Vonnegut","Zadie Smith","Michael Crichton","Sylvia Plath","Isabel Allende","Joyce Carol Oates","Jack London","White / Caucasian","Woman",60,0,1,"2Liberal",2,-2,"Democrat",1,0,0,-0.145741803524643,-0.143674591823374,-0.20030097834936,-0.188855600429611,-0.169643243531747,0.0835647483657986,0.104162425165251,0.183045475559744,0.123590883030265,126
1,1,0,1,0,1,1,1,3,"Charles Dickens","J.R.R. Tolkien","Jane Austen","Michael Crichton","Isabel Allende","Joyce Carol Oates","Gabriel Garcia Marquez","White / Caucasian","Woman",71,0,1,"2Liberal",2,-2,"Republican",0,0,1,1.8784499120954,1.40121349229893,1.30195635927084,1.35914112440327,1.48519022201711,2.35743545219706,1.24254958544122,1.93747495376816,1.84581999713548,126
0,1,1,1,1,0,0,1,2,"F. Scott Fitzgerald","J.D. Salinger","Zadie Smith","Lucy Maud","J.R.R. Tolkien","Gabriel Garcia Marquez","Jane Austen","Black or African American","Woman",30,0,0,"3Slightly liberal",3,-1,"Independent",0,1,0,1.37240198319039,-0.143674591823374,0.801203913397441,0.843142216125642,0.718268380222524,1.78896777623924,0.104162425165251,1.93747495376816,1.27686838505755,126
1,1,1,0,0,1,1,1,2,"George Saunders","Michael Crichton","Isabel Allende","Ernest Hemingway","Zadie Smith","Ian McEwan","George Orwell","Black or African American","Man",22,1,0,"1Extremely liberal",1,-3,"Democrat",1,0,0,0.866354054285377,1.40121349229893,0.801203913397441,1.8751400326809,1.23597787316566,2.35743545219706,1.8117431655792,0.767855301629215,1.64567797313516,126
1,1,1,0,0,1,0,1,1,"John Steinbeck","Ernest Hemingway","F. Scott Fitzgerald","Joyce Carol Oates","Nathaniel Hawthorne","J.R.R. Tolkien","Ray Bradbury","White / Caucasian","Man",70,1,1,"2Liberal",2,-2,"Democrat",1,0,0,-0.651789732429653,-0.658637286530808,0.801203913397441,0.327143307848015,-0.0455199494287511,-0.484902927592016,-0.465031154972732,2.52228477983763,0.524116899090959,126
0,1,1,1,1,1,1,1,1,"J.R.R. Tolkien","F. Scott Fitzgerald","Jorge Luis Borges","Jane Austen","Ray Bradbury","Charles Dickens","Lucy Maud","Asian / Pacific Islander","Man",46,1,0,"7Extremely conservative",7,3,"Republican",0,0,1,-1.15783766133466,-0.658637286530808,-1.20180587009616,-1.22085341698487,-1.05978355873662,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
0,1,1,1,0,1,1,1,2,"Charles Dickens","F. Scott Fitzgerald","Lucy Maud","J.R.R. Tolkien","Ian McEwan","Isabel Allende","Gabriel Garcia Marquez","White / Caucasian","Woman",54,0,1,"7Extremely conservative",7,3,"Republican",0,0,1,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
1,1,0,1,1,1,1,0,2,"F. Scott Fitzgerald","Jorge Luis Borges","Kurt Vonnegut","Zadie Smith","Joyce Carol Oates","George Saunders","Isabel Allende","White / Caucasian","Man",44,1,1,"1Extremely liberal",1,-3,"Independent",0,1,0,0.866354054285377,0.886250797591493,0.801203913397441,0.843142216125642,0.849237745349988,1.22050010028143,1.24254958544122,1.35266512769868,1.27190493780711,126
1,1,0,1,0,1,1,1,1,"Sylvia Plath","Kurt Vonnegut","F. Scott Fitzgerald","Nathaniel Hawthorne","George Orwell","J.D. Salinger","J.R.R. Tolkien","White / Caucasian","Woman",25,0,1,"6Conservative",6,2,"Republican",0,0,1,-0.651789732429653,-0.658637286530808,-0.701053424222761,-0.704854508707238,-0.679083737972615,-0.484902927592016,-0.465031154972732,-0.401764350509726,-0.450566144358158,126
1,1,0,1,0,1,1,1,3,"Ernest Hemingway","Isabel Allende","Michael Crichton","Jane Austen","Nathaniel Hawthorne","Zadie Smith","Gabriel Garcia Marquez","Asian / Pacific Islander","Woman",35,0,0,"2Liberal",2,-2,"Independent",0,1,0,-0.145741803524643,-0.658637286530808,0.801203913397441,-1.22085341698487,-0.306007148410719,0.0835647483657986,-0.465031154972732,0.183045475559744,-0.066140310349063,126
0,1,1,1,1,1,1,0,1,"Ray Bradbury","Michael Crichton","Gabriel Garcia Marquez","J.R.R. Tolkien","J.D. Salinger","Lucy Maud","Isabel Allende","White / Caucasian","Woman",68,0,1,"2Liberal",2,-2,"Democrat",1,0,0,-1.15783766133466,0.886250797591493,0.801203913397441,-1.22085341698487,-0.172809091832649,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
0,1,1,1,1,1,1,0,3,"J.R.R. Tolkien","Jane Austen","John Steinbeck","Jorge Luis Borges","Joyce Carol Oates","Zadie Smith","Isabel Allende","White / Caucasian","Woman",44,0,1,"2Liberal",2,-2,"Democrat",1,0,0,1.37240198319039,0.37128810288406,0.801203913397441,-0.188855600429611,0.589009599760569,-0.484902927592016,-0.465031154972732,-0.401764350509726,-0.450566144358158,126
0,1,1,1,0,0,0,1,1,"J.D. Salinger","Herman Melville","Charles Dickens","George Orwell","Ernest Hemingway","Jane Austen","John Steinbeck","White / Caucasian","Man",59,1,1,"6Conservative",6,2,"Republican",0,0,1,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
1,1,1,0,1,0,0,1,0,"Ray Bradbury","George Orwell","J.R.R. Tolkien","Michael Crichton","Ernest Hemingway","Jack London","Jane Austen","White / Caucasian","Man",72,1,1,"3Slightly liberal",3,-1,"Independent",0,1,0,1.37240198319039,1.40121349229893,1.30195635927084,0.843142216125642,1.22967851272145,2.35743545219706,1.24254958544122,1.35266512769868,1.65088338844565,126
1,1,0,1,0,1,1,1,6,"Sylvia Plath","Lucy Maud","Zadie Smith","Isabel Allende","Jane Austen","Joyce Carol Oates","J.R.R. Tolkien","White / Caucasian","Woman",31,0,1,"7Extremely conservative",7,3,"Republican",0,0,1,0.866354054285377,-0.143674591823374,1.30195635927084,0.843142216125642,0.716944509464622,1.78896777623924,1.8117431655792,1.35266512769868,1.65112535650571,126
0,1,1,1,0,0,0,1,1,"Ray Bradbury","Ernest Hemingway","F. Scott Fitzgerald","J.R.R. Tolkien","Jane Austen","Michael Crichton","John Steinbeck","White / Caucasian","Woman",54,0,1,"5Slightly conservative",5,1,"Independent",0,1,0,-0.651789732429653,-1.17359998123824,-0.701053424222761,-0.704854508707238,-0.807824411649473,-0.484902927592016,-0.465031154972732,-0.401764350509726,-0.450566144358158,126
0,1,1,1,1,1,1,0,1,"George Orwell","J.D. Salinger","F. Scott Fitzgerald","Ray Bradbury","J.R.R. Tolkien","Lucy Maud","Isabel Allende","Hispanic / Latinx","Man",31,1,0,"1Extremely liberal",1,-3,"Democrat",1,0,0,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
0,1,1,1,1,0,0,1,0,"Gabriel Garcia Marquez","Nathaniel Hawthorne","Cormac McCarthy","Jack London","Ian McEwan","J.R.R. Tolkien","Jane Austen","White / Caucasian","Woman",24,0,1,"7Extremely conservative",7,3,"Republican",0,0,1,-0.145741803524643,0.886250797591493,0.801203913397441,0.843142216125642,0.596213780897483,0.652032424323613,0.104162425165251,0.767855301629215,0.508016717039359,126
1,1,1,0,0,0,0,1,1,"Charles Dickens","George Orwell","Ernest Hemingway","J.D. Salinger","J.R.R. Tolkien","Jane Austen","John Steinbeck","Black or African American","Man",61,1,0,"2Liberal",2,-2,"Democrat",1,0,0,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
1,1,0,1,0,1,1,1,2,"Zadie Smith","J.D. Salinger","Charles Dickens","Isabel Allende","Cormac McCarthy","Michael Crichton","J.R.R. Tolkien","Black or African American","Woman",28,0,0,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-0.145741803524643,0.886250797591493,0.801203913397441,0.843142216125642,0.596213780897483,1.78896777623924,1.24254958544122,1.35266512769868,1.46139416312638,126
0,1,1,1,0,0,0,1,2,"F. Scott Fitzgerald","J.R.R. Tolkien","Michael Crichton","Jane Austen","Isabel Allende","Kurt Vonnegut","Jack London","White / Caucasian","Woman",25,0,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
1,0,1,1,0,1,1,1,2,"Ray Bradbury","Joyce Carol Oates","Neil Gaiman","J.R.R. Tolkien","Ian McEwan","Jane Austen","George Orwell","White / Caucasian","Man",28,1,1,"7Extremely conservative",7,3,"Republican",0,0,1,0.866354054285377,1.40121349229893,1.30195635927084,0.843142216125642,1.1031665304952,0.652032424323613,1.24254958544122,1.93747495376816,1.27735232117766,126
0,1,1,1,1,0,0,1,2,"John Steinbeck","Cormac McCarthy","Kurt Vonnegut","J.D. Salinger","Isabel Allende","Sylvia Plath","Jane Austen","White / Caucasian","Man",28,1,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,1.8784499120954,0.37128810288406,0.801203913397441,1.35914112440327,1.10252076319504,-1.05337060354983,0.104162425165251,1.35266512769868,0.134485649771368,126
1,1,1,0,1,0,0,1,2,"J.D. Salinger","Zadie Smith","Jorge Luis Borges","Gabriel Garcia Marquez","Lucy Maud","Ray Bradbury","Sylvia Plath","White / Caucasian","Woman",51,0,1,"6Conservative",6,2,"Republican",0,0,1,1.8784499120954,1.40121349229893,0.801203913397441,1.8751400326809,1.48900183761817,1.22050010028143,1.8117431655792,2.52228477983763,1.85150934856608,126
1,1,1,0,0,0,0,1,2,"Neil Gaiman","Jack London","Jane Austen","Nathaniel Hawthorne","Isabel Allende","George Orwell","Michael Crichton","White / Caucasian","Man",58,1,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,-1.15783766133466,-1.17359998123824,-0.701053424222761,-1.22085341698487,-1.06333612094513,-1.05337060354983,1.24254958544122,-0.986574176579196,-0.26579839822927,126
1,1,0,1,1,1,1,0,2,"Kurt Vonnegut","Jane Austen","Cormac McCarthy","Ian McEwan","Joyce Carol Oates","John Steinbeck","Isabel Allende","White / Caucasian","Woman",32,0,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,-0.145741803524643,1.40121349229893,1.30195635927084,1.35914112440327,0.979142293112099,-0.484902927592016,-0.465031154972732,-0.401764350509726,-0.450566144358158,126
0,1,1,1,0,0,1,1,2,"F. Scott Fitzgerald","Jane Austen","Nathaniel Hawthorne","Lucy Maud","Charles Dickens","Gabriel Garcia Marquez","J.D. Salinger","Black or African American","Man",50,1,0,"2Liberal",2,-2,"Republican",0,0,1,0.866354054285377,1.40121349229893,1.80270880514424,-0.188855600429611,0.970355187824734,0.652032424323613,1.8117431655792,2.52228477983763,1.66202012324681,126
1,1,1,0,1,0,0,1,0,"Charles Dickens","Ray Bradbury","J.D. Salinger","George Orwell","Nathaniel Hawthorne","F. Scott Fitzgerald","Jane Austen","White / Caucasian","Man",45,1,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,1.37240198319039,0.886250797591493,1.80270880514424,1.8751400326809,1.48412540465175,1.22050010028143,1.24254958544122,0.183045475559744,0.882031720427463,126
0,1,1,1,1,0,0,1,1,"F. Scott Fitzgerald","Lucy Maud","Nathaniel Hawthorne","Ray Bradbury","Charles Dickens","Michael Crichton","Jane Austen","White / Caucasian","Woman",67,0,1,"3Slightly liberal",3,-1,"Independent",0,1,0,-0.651789732429653,0.37128810288406,0.801203913397441,0.327143307848015,0.211961397924966,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
0,1,1,1,0,0,0,1,1,"F. Scott Fitzgerald","John Steinbeck","Jane Austen","Ernest Hemingway","Michael Crichton","Ray Bradbury","Jack London","White / Caucasian","Woman",57,0,1,"7Extremely conservative",7,3,"Republican",0,0,1,0.360306125380367,0.37128810288406,-0.701053424222761,0.327143307848015,0.0894210279724205,-0.484902927592016,-0.465031154972732,0.767855301629215,-0.0606929269785111,126
1,1,0,1,1,1,1,0,1,"Jorge Luis Borges","J.R.R. Tolkien","Jane Austen","F. Scott Fitzgerald","J.D. Salinger","Charles Dickens","Isabel Allende","Black or African American","Man",25,1,0,"5Slightly conservative",5,1,"Republican",0,0,1,1.37240198319039,0.886250797591493,1.30195635927084,0.843142216125642,1.10093783904459,0.652032424323613,1.24254958544122,0.767855301629215,0.887479103798015,126
1,0,1,1,0,1,1,1,3,"Jane Austen","J.R.R. Tolkien","John Steinbeck","Sylvia Plath","George Orwell","Zadie Smith","Gabriel Garcia Marquez","White / Caucasian","Woman",30,0,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-0.651789732429653,-0.143674591823374,-0.701053424222761,-0.704854508707238,-0.550343064295756,-1.05337060354983,0.104162425165251,-0.986574176579196,-0.645260784987925,126
0,1,1,1,0,0,0,1,1,"J.R.R. Tolkien","Michael Crichton","F. Scott Fitzgerald","George Orwell","Herman Melville","Isabel Allende","Ernest Hemingway","White / Caucasian","Man",38,1,1,"5Slightly conservative",5,1,"Republican",0,0,1,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-0.484902927592016,-0.465031154972732,0.767855301629215,-0.0606929269785111,126
1,1,0,1,1,0,0,1,0,"George Orwell","Ray Bradbury","Nathaniel Hawthorne","Charles Dickens","Herman Melville","F. Scott Fitzgerald","Jane Austen","White / Caucasian","Woman",61,0,1,"6Conservative",6,2,"Republican",0,0,1,0.866354054285377,1.91617618700636,0.801203913397441,0.843142216125642,1.10671909270371,1.22050010028143,-1.03422473511071,1.35266512769868,0.512980164289799,126
1,1,0,1,0,0,0,1,4,"Jane Austen","Joyce Carol Oates","Isabel Allende","George Orwell","J.R.R. Tolkien","Lucy Maud","Michael Crichton","White / Caucasian","Woman",45,0,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,-0.145741803524643,-0.143674591823374,-0.20030097834936,0.327143307848015,-0.0406435164623404,0.0835647483657986,0.104162425165251,-0.401764350509726,-0.0713457256595589,126
1,0,1,1,1,1,1,0,0,"Ian McEwan","J.R.R. Tolkien","Ernest Hemingway","Ray Bradbury","F. Scott Fitzgerald","Charles Dickens","Isabel Allende","White / Caucasian","Man",30,1,1,"6Conservative",6,2,"Republican",0,0,1,1.8784499120954,1.91617618700636,1.80270880514424,1.8751400326809,1.86811873423172,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
0,1,1,1,1,0,0,1,1,"J.D. Salinger","George Orwell","Ray Bradbury","John Steinbeck","Charles Dickens","Sylvia Plath","Jane Austen","White / Caucasian","Woman",33,0,1,"1Extremely liberal",1,-3,"Independent",0,1,0,-0.651789732429653,0.37128810288406,-0.701053424222761,-0.188855600429611,-0.292602663549491,0.0835647483657986,-0.465031154972732,-0.401764350509726,-0.261076919038886,126
0,1,1,1,1,0,0,1,0,"J.R.R. Tolkien","Nathaniel Hawthorne","Ernest Hemingway","George Orwell","Herman Melville","Jack London","Jane Austen","White / Caucasian","Man",58,1,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,0.360306125380367,-0.658637286530808,-0.701053424222761,0.327143307848015,-0.168060319381296,-0.484902927592016,-0.465031154972732,-0.401764350509726,-0.450566144358158,126
